dataset,task,condition_id,seed,split,model,test_metric,routing_mode
atlas_het,node_classification,ov0.10_cross0.00,0,0,graphatlas_c_membership,0.8585858345031738,membership_only
atlas_het,node_classification,ov0.10_cross0.15,0,0,graphatlas_c_membership,0.8585858345031738,membership_only
atlas_het,node_classification,ov0.10_cross0.30,0,0,graphatlas_c_membership,0.8585858345031738,membership_only
atlas_het,node_classification,ov0.10_cross0.00,1,0,graphatlas_c_membership,0.8163265585899353,membership_only
atlas_het,node_classification,ov0.10_cross0.15,1,0,graphatlas_c_membership,0.8163265585899353,membership_only
atlas_het,node_classification,ov0.10_cross0.30,1,0,graphatlas_c_membership,0.8163265585899353,membership_only
atlas_het,node_classification,ov0.10_cross0.00,2,0,graphatlas_c_membership,0.704081654548645,membership_only
atlas_het,node_classification,ov0.10_cross0.15,2,0,graphatlas_c_membership,0.704081654548645,membership_only
atlas_het,node_classification,ov0.10_cross0.30,2,0,graphatlas_c_membership,0.704081654548645,membership_only
atlas_het,node_classification,ov0.10_cross0.00,3,0,graphatlas_c_membership,0.7346938848495483,membership_only
atlas_het,node_classification,ov0.10_cross0.15,3,0,graphatlas_c_membership,0.7346938848495483,membership_only
atlas_het,node_classification,ov0.10_cross0.30,3,0,graphatlas_c_membership,0.7346938848495483,membership_only
atlas_het,node_classification,ov0.10_cross0.00,4,0,graphatlas_c_membership,0.8061224222183228,membership_only
atlas_het,node_classification,ov0.10_cross0.15,4,0,graphatlas_c_membership,0.8061224222183228,membership_only
atlas_het,node_classification,ov0.10_cross0.30,4,0,graphatlas_c_membership,0.8061224222183228,membership_only
atlas_het,node_classification,smoke,0,0,graphatlas_c_q_reference,0.304347813129425,oracle
atlas_het,node_classification,smoke,0,0,graphatlas_c_q_reference,0.304347813129425,oracle
atlas_het,node_classification,ov0.10_cross0.50,0,0,graphatlas_c_q_reference,0.9090909361839294,oracle
atlas_het,node_classification,ov0.25_cross0.00,0,0,graphatlas_c_q_reference,0.8282828330993652,oracle
atlas_het,node_classification,ov0.25_cross0.15,0,0,graphatlas_c_q_reference,0.8282828330993652,oracle
atlas_het,node_classification,ov0.25_cross0.30,0,0,graphatlas_c_q_reference,0.8282828330993652,oracle
atlas_het,node_classification,ov0.25_cross0.50,0,0,graphatlas_c_q_reference,0.8282828330993652,oracle
atlas_het,node_classification,ov0.40_cross0.00,0,0,graphatlas_c_q_reference,0.8383838534355164,oracle
atlas_het,node_classification,ov0.40_cross0.15,0,0,graphatlas_c_q_reference,0.8383838534355164,oracle
atlas_het,node_classification,ov0.40_cross0.30,0,0,graphatlas_c_q_reference,0.8383838534355164,oracle
atlas_het,node_classification,ov0.40_cross0.50,0,0,graphatlas_c_q_reference,0.8383838534355164,oracle
atlas_het,node_classification,ov0.55_cross0.00,0,0,graphatlas_c_q_reference,0.8787878751754761,oracle
atlas_het,node_classification,ov0.55_cross0.15,0,0,graphatlas_c_q_reference,0.8787878751754761,oracle
atlas_het,node_classification,ov0.55_cross0.30,0,0,graphatlas_c_q_reference,0.8787878751754761,oracle
atlas_het,node_classification,ov0.55_cross0.50,0,0,graphatlas_c_q_reference,0.8787878751754761,oracle
atlas_het,node_classification,ov0.10_cross0.00,0,0,graphatlas_c_q_reference,0.9090909361839294,oracle
atlas_het,node_classification,ov0.10_cross0.15,0,0,graphatlas_c_q_reference,0.9090909361839294,oracle
atlas_het,node_classification,ov0.10_cross0.30,0,0,graphatlas_c_q_reference,0.9090909361839294,oracle
atlas_het,node_classification,ov0.10_cross0.50,1,0,graphatlas_c_q_reference,0.795918345451355,oracle
atlas_het,node_classification,ov0.25_cross0.00,1,0,graphatlas_c_q_reference,0.795918345451355,oracle
atlas_het,node_classification,ov0.25_cross0.15,1,0,graphatlas_c_q_reference,0.795918345451355,oracle
atlas_het,node_classification,ov0.25_cross0.30,1,0,graphatlas_c_q_reference,0.795918345451355,oracle
atlas_het,node_classification,ov0.25_cross0.50,1,0,graphatlas_c_q_reference,0.795918345451355,oracle
atlas_het,node_classification,ov0.40_cross0.00,1,0,graphatlas_c_q_reference,0.8367347121238708,oracle
atlas_het,node_classification,ov0.40_cross0.15,1,0,graphatlas_c_q_reference,0.8367347121238708,oracle
atlas_het,node_classification,ov0.40_cross0.30,1,0,graphatlas_c_q_reference,0.8367347121238708,oracle
atlas_het,node_classification,ov0.40_cross0.50,1,0,graphatlas_c_q_reference,0.8367347121238708,oracle
atlas_het,node_classification,ov0.55_cross0.00,1,0,graphatlas_c_q_reference,0.8367347121238708,oracle
atlas_het,node_classification,ov0.55_cross0.15,1,0,graphatlas_c_q_reference,0.8367347121238708,oracle
atlas_het,node_classification,ov0.55_cross0.30,1,0,graphatlas_c_q_reference,0.8367347121238708,oracle
atlas_het,node_classification,ov0.55_cross0.50,1,0,graphatlas_c_q_reference,0.8367347121238708,oracle
atlas_het,node_classification,ov0.10_cross0.00,1,0,graphatlas_c_q_reference,0.795918345451355,oracle
atlas_het,node_classification,ov0.10_cross0.15,1,0,graphatlas_c_q_reference,0.795918345451355,oracle
atlas_het,node_classification,ov0.10_cross0.30,1,0,graphatlas_c_q_reference,0.795918345451355,oracle
atlas_het,node_classification,ov0.10_cross0.50,2,0,graphatlas_c_q_reference,0.7142857313156128,oracle
atlas_het,node_classification,ov0.25_cross0.00,2,0,graphatlas_c_q_reference,0.6836734414100647,oracle
atlas_het,node_classification,ov0.25_cross0.15,2,0,graphatlas_c_q_reference,0.6836734414100647,oracle
atlas_het,node_classification,ov0.25_cross0.30,2,0,graphatlas_c_q_reference,0.6836734414100647,oracle
atlas_het,node_classification,ov0.25_cross0.50,2,0,graphatlas_c_q_reference,0.6836734414100647,oracle
atlas_het,node_classification,ov0.40_cross0.00,2,0,graphatlas_c_q_reference,0.8163265585899353,oracle
atlas_het,node_classification,ov0.40_cross0.15,2,0,graphatlas_c_q_reference,0.8163265585899353,oracle
atlas_het,node_classification,ov0.40_cross0.30,2,0,graphatlas_c_q_reference,0.8163265585899353,oracle
atlas_het,node_classification,ov0.40_cross0.50,2,0,graphatlas_c_q_reference,0.8163265585899353,oracle
atlas_het,node_classification,ov0.55_cross0.00,2,0,graphatlas_c_q_reference,0.704081654548645,oracle
atlas_het,node_classification,ov0.55_cross0.15,2,0,graphatlas_c_q_reference,0.704081654548645,oracle
atlas_het,node_classification,ov0.55_cross0.30,2,0,graphatlas_c_q_reference,0.704081654548645,oracle
atlas_het,node_classification,ov0.55_cross0.50,2,0,graphatlas_c_q_reference,0.704081654548645,oracle
atlas_het,node_classification,ov0.10_cross0.00,2,0,graphatlas_c_q_reference,0.7142857313156128,oracle
atlas_het,node_classification,ov0.10_cross0.15,2,0,graphatlas_c_q_reference,0.7142857313156128,oracle
atlas_het,node_classification,ov0.10_cross0.30,2,0,graphatlas_c_q_reference,0.7142857313156128,oracle
atlas_het,node_classification,ov0.10_cross0.00,3,0,graphatlas_c_q_reference,0.7346938848495483,oracle
atlas_het,node_classification,ov0.10_cross0.15,3,0,graphatlas_c_q_reference,0.7346938848495483,oracle
atlas_het,node_classification,ov0.10_cross0.30,3,0,graphatlas_c_q_reference,0.7346938848495483,oracle
atlas_het,node_classification,ov0.10_cross0.00,4,0,graphatlas_c_q_reference,0.795918345451355,oracle
atlas_het,node_classification,ov0.10_cross0.15,4,0,graphatlas_c_q_reference,0.795918345451355,oracle
atlas_het,node_classification,ov0.10_cross0.30,4,0,graphatlas_c_q_reference,0.795918345451355,oracle
atlas_het,node_classification,ov0.10_cross0.00,0,0,graphatlas_c_q_shuffle_edge,0.8888888955116272,q_shuffle_edge
atlas_het,node_classification,ov0.10_cross0.15,0,0,graphatlas_c_q_shuffle_edge,0.8888888955116272,q_shuffle_edge
atlas_het,node_classification,ov0.10_cross0.30,0,0,graphatlas_c_q_shuffle_edge,0.8888888955116272,q_shuffle_edge
atlas_het,node_classification,ov0.10_cross0.00,1,0,graphatlas_c_q_shuffle_edge,0.8367347121238708,q_shuffle_edge
atlas_het,node_classification,ov0.10_cross0.15,1,0,graphatlas_c_q_shuffle_edge,0.8367347121238708,q_shuffle_edge
atlas_het,node_classification,ov0.10_cross0.30,1,0,graphatlas_c_q_shuffle_edge,0.8367347121238708,q_shuffle_edge
atlas_het,node_classification,ov0.10_cross0.00,2,0,graphatlas_c_q_shuffle_edge,0.7346938848495483,q_shuffle_edge
atlas_het,node_classification,ov0.10_cross0.15,2,0,graphatlas_c_q_shuffle_edge,0.7346938848495483,q_shuffle_edge
atlas_het,node_classification,ov0.10_cross0.30,2,0,graphatlas_c_q_shuffle_edge,0.7346938848495483,q_shuffle_edge
atlas_het,node_classification,ov0.10_cross0.00,3,0,graphatlas_c_q_shuffle_edge,0.7244898080825806,q_shuffle_edge
atlas_het,node_classification,ov0.10_cross0.15,3,0,graphatlas_c_q_shuffle_edge,0.7244898080825806,q_shuffle_edge
atlas_het,node_classification,ov0.10_cross0.30,3,0,graphatlas_c_q_shuffle_edge,0.7244898080825806,q_shuffle_edge
atlas_het,node_classification,ov0.10_cross0.00,4,0,graphatlas_c_q_shuffle_edge,0.8265306353569031,q_shuffle_edge
atlas_het,node_classification,ov0.10_cross0.15,4,0,graphatlas_c_q_shuffle_edge,0.8265306353569031,q_shuffle_edge
atlas_het,node_classification,ov0.10_cross0.30,4,0,graphatlas_c_q_shuffle_edge,0.8265306353569031,q_shuffle_edge
atlas_het,node_classification,smoke,0,0,graphatlas_c_q_shuffle_source,0.304347813129425,q_shuffle_source
atlas_het,node_classification,smoke,0,0,graphatlas_c_q_shuffle_source,0.304347813129425,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.50,0,0,graphatlas_c_q_shuffle_source,0.9090909361839294,q_shuffle_source
atlas_het,node_classification,ov0.25_cross0.00,0,0,graphatlas_c_q_shuffle_source,0.8787878751754761,q_shuffle_source
atlas_het,node_classification,ov0.25_cross0.15,0,0,graphatlas_c_q_shuffle_source,0.8787878751754761,q_shuffle_source
atlas_het,node_classification,ov0.25_cross0.30,0,0,graphatlas_c_q_shuffle_source,0.8787878751754761,q_shuffle_source
atlas_het,node_classification,ov0.25_cross0.50,0,0,graphatlas_c_q_shuffle_source,0.8787878751754761,q_shuffle_source
atlas_het,node_classification,ov0.40_cross0.00,0,0,graphatlas_c_q_shuffle_source,0.8585858345031738,q_shuffle_source
atlas_het,node_classification,ov0.40_cross0.15,0,0,graphatlas_c_q_shuffle_source,0.8585858345031738,q_shuffle_source
atlas_het,node_classification,ov0.40_cross0.30,0,0,graphatlas_c_q_shuffle_source,0.8585858345031738,q_shuffle_source
atlas_het,node_classification,ov0.40_cross0.50,0,0,graphatlas_c_q_shuffle_source,0.8585858345031738,q_shuffle_source
atlas_het,node_classification,ov0.55_cross0.00,0,0,graphatlas_c_q_shuffle_source,0.8585858345031738,q_shuffle_source
atlas_het,node_classification,ov0.55_cross0.15,0,0,graphatlas_c_q_shuffle_source,0.8585858345031738,q_shuffle_source
atlas_het,node_classification,ov0.55_cross0.30,0,0,graphatlas_c_q_shuffle_source,0.8585858345031738,q_shuffle_source
atlas_het,node_classification,ov0.55_cross0.50,0,0,graphatlas_c_q_shuffle_source,0.8585858345031738,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.00,0,0,graphatlas_c_q_shuffle_source,0.9090909361839294,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.15,0,0,graphatlas_c_q_shuffle_source,0.9090909361839294,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.30,0,0,graphatlas_c_q_shuffle_source,0.9090909361839294,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.50,1,0,graphatlas_c_q_shuffle_source,0.8163265585899353,q_shuffle_source
atlas_het,node_classification,ov0.25_cross0.00,1,0,graphatlas_c_q_shuffle_source,0.8163265585899353,q_shuffle_source
atlas_het,node_classification,ov0.25_cross0.15,1,0,graphatlas_c_q_shuffle_source,0.8163265585899353,q_shuffle_source
atlas_het,node_classification,ov0.25_cross0.30,1,0,graphatlas_c_q_shuffle_source,0.8163265585899353,q_shuffle_source
atlas_het,node_classification,ov0.25_cross0.50,1,0,graphatlas_c_q_shuffle_source,0.8163265585899353,q_shuffle_source
atlas_het,node_classification,ov0.40_cross0.00,1,0,graphatlas_c_q_shuffle_source,0.795918345451355,q_shuffle_source
atlas_het,node_classification,ov0.40_cross0.15,1,0,graphatlas_c_q_shuffle_source,0.795918345451355,q_shuffle_source
atlas_het,node_classification,ov0.40_cross0.30,1,0,graphatlas_c_q_shuffle_source,0.795918345451355,q_shuffle_source
atlas_het,node_classification,ov0.40_cross0.50,1,0,graphatlas_c_q_shuffle_source,0.795918345451355,q_shuffle_source
atlas_het,node_classification,ov0.55_cross0.00,1,0,graphatlas_c_q_shuffle_source,0.8061224222183228,q_shuffle_source
atlas_het,node_classification,ov0.55_cross0.15,1,0,graphatlas_c_q_shuffle_source,0.8061224222183228,q_shuffle_source
atlas_het,node_classification,ov0.55_cross0.30,1,0,graphatlas_c_q_shuffle_source,0.8061224222183228,q_shuffle_source
atlas_het,node_classification,ov0.55_cross0.50,1,0,graphatlas_c_q_shuffle_source,0.8061224222183228,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.00,1,0,graphatlas_c_q_shuffle_source,0.8163265585899353,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.15,1,0,graphatlas_c_q_shuffle_source,0.8163265585899353,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.30,1,0,graphatlas_c_q_shuffle_source,0.8163265585899353,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.50,2,0,graphatlas_c_q_shuffle_source,0.7244898080825806,q_shuffle_source
atlas_het,node_classification,ov0.25_cross0.00,2,0,graphatlas_c_q_shuffle_source,0.7551020383834839,q_shuffle_source
atlas_het,node_classification,ov0.25_cross0.15,2,0,graphatlas_c_q_shuffle_source,0.7551020383834839,q_shuffle_source
atlas_het,node_classification,ov0.25_cross0.30,2,0,graphatlas_c_q_shuffle_source,0.7551020383834839,q_shuffle_source
atlas_het,node_classification,ov0.25_cross0.50,2,0,graphatlas_c_q_shuffle_source,0.7551020383834839,q_shuffle_source
atlas_het,node_classification,ov0.40_cross0.00,2,0,graphatlas_c_q_shuffle_source,0.795918345451355,q_shuffle_source
atlas_het,node_classification,ov0.40_cross0.15,2,0,graphatlas_c_q_shuffle_source,0.795918345451355,q_shuffle_source
atlas_het,node_classification,ov0.40_cross0.30,2,0,graphatlas_c_q_shuffle_source,0.795918345451355,q_shuffle_source
atlas_het,node_classification,ov0.40_cross0.50,2,0,graphatlas_c_q_shuffle_source,0.795918345451355,q_shuffle_source
atlas_het,node_classification,ov0.55_cross0.00,2,0,graphatlas_c_q_shuffle_source,0.6938775777816772,q_shuffle_source
atlas_het,node_classification,ov0.55_cross0.15,2,0,graphatlas_c_q_shuffle_source,0.6938775777816772,q_shuffle_source
atlas_het,node_classification,ov0.55_cross0.30,2,0,graphatlas_c_q_shuffle_source,0.6938775777816772,q_shuffle_source
atlas_het,node_classification,ov0.55_cross0.50,2,0,graphatlas_c_q_shuffle_source,0.6938775777816772,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.00,2,0,graphatlas_c_q_shuffle_source,0.7244898080825806,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.15,2,0,graphatlas_c_q_shuffle_source,0.7244898080825806,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.30,2,0,graphatlas_c_q_shuffle_source,0.7244898080825806,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.00,3,0,graphatlas_c_q_shuffle_source,0.7857142686843872,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.15,3,0,graphatlas_c_q_shuffle_source,0.7857142686843872,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.30,3,0,graphatlas_c_q_shuffle_source,0.7857142686843872,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.00,4,0,graphatlas_c_q_shuffle_source,0.7755101919174194,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.15,4,0,graphatlas_c_q_shuffle_source,0.7755101919174194,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.30,4,0,graphatlas_c_q_shuffle_source,0.7755101919174194,q_shuffle_source
atlas_het,node_classification,ov0.10_cross0.00,0,0,graphatlas_c_random,0.8989899158477783,random
atlas_het,node_classification,ov0.10_cross0.15,0,0,graphatlas_c_random,0.8989899158477783,random
atlas_het,node_classification,ov0.10_cross0.30,0,0,graphatlas_c_random,0.8989899158477783,random
atlas_het,node_classification,ov0.10_cross0.00,1,0,graphatlas_c_random,0.8265306353569031,random
atlas_het,node_classification,ov0.10_cross0.15,1,0,graphatlas_c_random,0.8265306353569031,random
atlas_het,node_classification,ov0.10_cross0.30,1,0,graphatlas_c_random,0.8265306353569031,random
atlas_het,node_classification,ov0.10_cross0.00,2,0,graphatlas_c_random,0.7551020383834839,random
atlas_het,node_classification,ov0.10_cross0.15,2,0,graphatlas_c_random,0.7551020383834839,random
atlas_het,node_classification,ov0.10_cross0.30,2,0,graphatlas_c_random,0.7551020383834839,random
atlas_het,node_classification,ov0.10_cross0.00,3,0,graphatlas_c_random,0.7346938848495483,random
atlas_het,node_classification,ov0.10_cross0.15,3,0,graphatlas_c_random,0.7346938848495483,random
atlas_het,node_classification,ov0.10_cross0.30,3,0,graphatlas_c_random,0.7346938848495483,random
atlas_het,node_classification,ov0.10_cross0.00,4,0,graphatlas_c_random,0.8265306353569031,random
atlas_het,node_classification,ov0.10_cross0.15,4,0,graphatlas_c_random,0.8265306353569031,random
atlas_het,node_classification,ov0.10_cross0.30,4,0,graphatlas_c_random,0.8265306353569031,random
atlas_het,node_classification,smoke,0,0,graphatlas_min_distortion,0.304347813129425,certificate
atlas_het,node_classification,smoke,0,0,graphatlas_min_distortion,0.304347813129425,certificate
atlas_het,node_classification,ov0.10_cross0.00,0,0,graphatlas_min_distortion,0.8585858345031738,certificate
atlas_het,node_classification,ov0.10_cross0.15,0,0,graphatlas_min_distortion,0.8585858345031738,certificate
atlas_het,node_classification,ov0.10_cross0.30,0,0,graphatlas_min_distortion,0.8585858345031738,certificate
atlas_het,node_classification,ov0.10_cross0.50,0,0,graphatlas_min_distortion,0.8585858345031738,certificate
atlas_het,node_classification,ov0.25_cross0.00,0,0,graphatlas_min_distortion,0.9292929172515868,certificate
atlas_het,node_classification,ov0.25_cross0.15,0,0,graphatlas_min_distortion,0.9292929172515868,certificate
atlas_het,node_classification,ov0.25_cross0.30,0,0,graphatlas_min_distortion,0.9292929172515868,certificate
atlas_het,node_classification,ov0.25_cross0.50,0,0,graphatlas_min_distortion,0.9292929172515868,certificate
atlas_het,node_classification,ov0.40_cross0.00,0,0,graphatlas_min_distortion,0.8484848737716675,certificate
atlas_het,node_classification,ov0.40_cross0.15,0,0,graphatlas_min_distortion,0.8484848737716675,certificate
atlas_het,node_classification,ov0.40_cross0.30,0,0,graphatlas_min_distortion,0.8484848737716675,certificate
atlas_het,node_classification,ov0.40_cross0.50,0,0,graphatlas_min_distortion,0.8484848737716675,certificate
atlas_het,node_classification,ov0.55_cross0.00,0,0,graphatlas_min_distortion,0.8484848737716675,certificate
atlas_het,node_classification,ov0.55_cross0.15,0,0,graphatlas_min_distortion,0.8484848737716675,certificate
atlas_het,node_classification,ov0.55_cross0.30,0,0,graphatlas_min_distortion,0.8484848737716675,certificate
atlas_het,node_classification,ov0.55_cross0.50,0,0,graphatlas_min_distortion,0.8484848737716675,certificate
atlas_het,node_classification,ov0.10_cross0.00,1,0,graphatlas_min_distortion,0.8163265585899353,certificate
atlas_het,node_classification,ov0.10_cross0.15,1,0,graphatlas_min_distortion,0.8163265585899353,certificate
atlas_het,node_classification,ov0.10_cross0.30,1,0,graphatlas_min_distortion,0.8163265585899353,certificate
atlas_het,node_classification,ov0.10_cross0.50,1,0,graphatlas_min_distortion,0.8163265585899353,certificate
atlas_het,node_classification,ov0.25_cross0.00,1,0,graphatlas_min_distortion,0.8163265585899353,certificate
atlas_het,node_classification,ov0.25_cross0.15,1,0,graphatlas_min_distortion,0.8163265585899353,certificate
atlas_het,node_classification,ov0.25_cross0.30,1,0,graphatlas_min_distortion,0.8163265585899353,certificate
atlas_het,node_classification,ov0.25_cross0.50,1,0,graphatlas_min_distortion,0.8163265585899353,certificate
atlas_het,node_classification,ov0.40_cross0.00,1,0,graphatlas_min_distortion,0.8061224222183228,certificate
atlas_het,node_classification,ov0.40_cross0.15,1,0,graphatlas_min_distortion,0.8061224222183228,certificate
atlas_het,node_classification,ov0.40_cross0.30,1,0,graphatlas_min_distortion,0.8061224222183228,certificate
atlas_het,node_classification,ov0.40_cross0.50,1,0,graphatlas_min_distortion,0.8061224222183228,certificate
atlas_het,node_classification,ov0.55_cross0.00,1,0,graphatlas_min_distortion,0.8469387888908386,certificate
atlas_het,node_classification,ov0.55_cross0.15,1,0,graphatlas_min_distortion,0.8469387888908386,certificate
atlas_het,node_classification,ov0.55_cross0.30,1,0,graphatlas_min_distortion,0.8469387888908386,certificate
atlas_het,node_classification,ov0.55_cross0.50,1,0,graphatlas_min_distortion,0.8469387888908386,certificate
atlas_het,node_classification,ov0.10_cross0.00,2,0,graphatlas_min_distortion,0.704081654548645,certificate
atlas_het,node_classification,ov0.10_cross0.15,2,0,graphatlas_min_distortion,0.704081654548645,certificate
atlas_het,node_classification,ov0.10_cross0.30,2,0,graphatlas_min_distortion,0.704081654548645,certificate
atlas_het,node_classification,ov0.10_cross0.50,2,0,graphatlas_min_distortion,0.704081654548645,certificate
atlas_het,node_classification,ov0.25_cross0.00,2,0,graphatlas_min_distortion,0.7448979616165161,certificate
atlas_het,node_classification,ov0.25_cross0.15,2,0,graphatlas_min_distortion,0.7448979616165161,certificate
atlas_het,node_classification,ov0.25_cross0.30,2,0,graphatlas_min_distortion,0.7448979616165161,certificate
atlas_het,node_classification,ov0.25_cross0.50,2,0,graphatlas_min_distortion,0.7448979616165161,certificate
atlas_het,node_classification,ov0.40_cross0.00,2,0,graphatlas_min_distortion,0.7244898080825806,certificate
atlas_het,node_classification,ov0.40_cross0.15,2,0,graphatlas_min_distortion,0.7244898080825806,certificate
atlas_het,node_classification,ov0.40_cross0.30,2,0,graphatlas_min_distortion,0.7244898080825806,certificate
atlas_het,node_classification,ov0.40_cross0.50,2,0,graphatlas_min_distortion,0.7244898080825806,certificate
atlas_het,node_classification,ov0.55_cross0.00,2,0,graphatlas_min_distortion,0.6530612111091614,certificate
atlas_het,node_classification,ov0.55_cross0.15,2,0,graphatlas_min_distortion,0.6530612111091614,certificate
atlas_het,node_classification,ov0.55_cross0.30,2,0,graphatlas_min_distortion,0.6530612111091614,certificate
atlas_het,node_classification,ov0.55_cross0.50,2,0,graphatlas_min_distortion,0.6530612111091614,certificate
atlas_het,node_classification,smoke,0,0,graphatlas_original,0.304347813129425,certificate
atlas_het,node_classification,smoke,0,0,graphatlas_original,0.304347813129425,certificate
atlas_het,node_classification,ov0.10_cross0.00,0,0,graphatlas_original,0.868686854839325,certificate
atlas_het,node_classification,ov0.10_cross0.15,0,0,graphatlas_original,0.868686854839325,certificate
atlas_het,node_classification,ov0.10_cross0.30,0,0,graphatlas_original,0.868686854839325,certificate
atlas_het,node_classification,ov0.10_cross0.50,0,0,graphatlas_original,0.868686854839325,certificate
atlas_het,node_classification,ov0.25_cross0.00,0,0,graphatlas_original,0.8585858345031738,certificate
atlas_het,node_classification,ov0.25_cross0.15,0,0,graphatlas_original,0.8585858345031738,certificate
atlas_het,node_classification,ov0.25_cross0.30,0,0,graphatlas_original,0.8585858345031738,certificate
atlas_het,node_classification,ov0.25_cross0.50,0,0,graphatlas_original,0.8585858345031738,certificate
atlas_het,node_classification,ov0.40_cross0.00,0,0,graphatlas_original,0.8585858345031738,certificate
atlas_het,node_classification,ov0.40_cross0.15,0,0,graphatlas_original,0.8585858345031738,certificate
atlas_het,node_classification,ov0.40_cross0.30,0,0,graphatlas_original,0.8585858345031738,certificate
atlas_het,node_classification,ov0.40_cross0.50,0,0,graphatlas_original,0.8585858345031738,certificate
atlas_het,node_classification,ov0.55_cross0.00,0,0,graphatlas_original,0.8888888955116272,certificate
atlas_het,node_classification,ov0.55_cross0.15,0,0,graphatlas_original,0.8888888955116272,certificate
atlas_het,node_classification,ov0.55_cross0.30,0,0,graphatlas_original,0.8888888955116272,certificate
atlas_het,node_classification,ov0.55_cross0.50,0,0,graphatlas_original,0.8888888955116272,certificate
atlas_het,node_classification,ov0.10_cross0.00,1,0,graphatlas_original,0.8163265585899353,certificate
atlas_het,node_classification,ov0.10_cross0.15,1,0,graphatlas_original,0.8163265585899353,certificate
atlas_het,node_classification,ov0.10_cross0.30,1,0,graphatlas_original,0.8163265585899353,certificate
atlas_het,node_classification,ov0.10_cross0.50,1,0,graphatlas_original,0.8163265585899353,certificate
atlas_het,node_classification,ov0.25_cross0.00,1,0,graphatlas_original,0.8061224222183228,certificate
atlas_het,node_classification,ov0.25_cross0.15,1,0,graphatlas_original,0.8061224222183228,certificate
atlas_het,node_classification,ov0.25_cross0.30,1,0,graphatlas_original,0.8061224222183228,certificate
atlas_het,node_classification,ov0.25_cross0.50,1,0,graphatlas_original,0.8061224222183228,certificate
atlas_het,node_classification,ov0.40_cross0.00,1,0,graphatlas_original,0.8469387888908386,certificate
atlas_het,node_classification,ov0.40_cross0.15,1,0,graphatlas_original,0.8469387888908386,certificate
atlas_het,node_classification,ov0.40_cross0.30,1,0,graphatlas_original,0.8469387888908386,certificate
atlas_het,node_classification,ov0.40_cross0.50,1,0,graphatlas_original,0.8469387888908386,certificate
atlas_het,node_classification,ov0.55_cross0.00,1,0,graphatlas_original,0.8367347121238708,certificate
atlas_het,node_classification,ov0.55_cross0.15,1,0,graphatlas_original,0.8367347121238708,certificate
atlas_het,node_classification,ov0.55_cross0.30,1,0,graphatlas_original,0.8367347121238708,certificate
atlas_het,node_classification,ov0.55_cross0.50,1,0,graphatlas_original,0.8367347121238708,certificate
atlas_het,node_classification,ov0.10_cross0.00,2,0,graphatlas_original,0.795918345451355,certificate
atlas_het,node_classification,ov0.10_cross0.15,2,0,graphatlas_original,0.795918345451355,certificate
atlas_het,node_classification,ov0.10_cross0.30,2,0,graphatlas_original,0.795918345451355,certificate
atlas_het,node_classification,ov0.10_cross0.50,2,0,graphatlas_original,0.795918345451355,certificate
atlas_het,node_classification,ov0.25_cross0.00,2,0,graphatlas_original,0.7755101919174194,certificate
atlas_het,node_classification,ov0.25_cross0.15,2,0,graphatlas_original,0.7755101919174194,certificate
atlas_het,node_classification,ov0.25_cross0.30,2,0,graphatlas_original,0.7755101919174194,certificate
atlas_het,node_classification,ov0.25_cross0.50,2,0,graphatlas_original,0.7755101919174194,certificate
atlas_het,node_classification,ov0.40_cross0.00,2,0,graphatlas_original,0.7244898080825806,certificate
atlas_het,node_classification,ov0.40_cross0.15,2,0,graphatlas_original,0.7244898080825806,certificate
atlas_het,node_classification,ov0.40_cross0.30,2,0,graphatlas_original,0.7244898080825806,certificate
atlas_het,node_classification,ov0.40_cross0.50,2,0,graphatlas_original,0.7244898080825806,certificate
atlas_het,node_classification,ov0.55_cross0.00,2,0,graphatlas_original,0.7244898080825806,certificate
atlas_het,node_classification,ov0.55_cross0.15,2,0,graphatlas_original,0.7244898080825806,certificate
atlas_het,node_classification,ov0.55_cross0.30,2,0,graphatlas_original,0.7244898080825806,certificate
atlas_het,node_classification,ov0.55_cross0.50,2,0,graphatlas_original,0.7244898080825806,certificate
h2gb_ieee_cis,node_classification,,0,0,atn,0.4845650140318054,certificate
h2gb_pdns,node_classification,,0,0,atn,0.8821542836829008,certificate
hetgb_actor,node_classification,,0,0,graphatlas_c,0.4870641231536865,certificate
hetgb_amazon,node_classification,,0,0,graphatlas_c,0.3679568767547607,certificate
