epoch,val_metric,train_metric,val_accuracy,train_accuracy,task,reconstruction,cocycle,inverse_cycle,path_consistency,triple_cocycle,metric,metric_direction_error,metric_scale_error,chart_rank,chart_min_relative_singular_value,chart_condition_number,cover,balance,sparsity,geometry,total
1,0.32828283309936523,0.32830819487571716,0.32828283309936523,0.32830819487571716,1.1019554138183594,0.027946174144744873,3.464970723143779e-05,1.2286943274375517e-05,2.2362764866556972e-05,0.0,3.6386048793792725,2.014273166656494,16.243314743041992,0.0,0.8099032640457153,1.4371941089630127,0.0,0.038892872631549835,0.09686253219842911,0.0,1.1768041849136353
5,0.35353535413742065,0.3534338176250458,0.35353535413742065,0.3534338176250458,1.0957386493682861,0.005833127070218325,0.0016050450503826141,0.000837342522572726,0.0007677024696022272,0.0,0.7859634757041931,0.6390990018844604,1.468644380569458,0.0,0.6613489389419556,1.9984742403030396,0.0,0.06610433757305145,0.08776236325502396,0.5530645251274109,1.1180733442306519
10,0.4444444477558136,0.4773869216442108,0.4444444477558136,0.4773869216442108,1.053167462348938,0.014067702926695347,0.03139619901776314,0.02153838612139225,0.009857812896370888,0.0,0.2739675045013428,0.24178391695022583,0.321835994720459,0.0,0.40391382575035095,3.6196420192718506,0.0,0.08472368121147156,0.06945113092660904,0.45553159713745117,1.0650889873504639
15,0.4343434274196625,0.500837504863739,0.4343434274196625,0.500837504863739,0.9945382475852966,0.021738430485129356,0.12928569316864014,0.0939023345708847,0.035383354872465134,0.0,0.22711750864982605,0.16843518614768982,0.5868233442306519,0.0008203046163544059,0.3350250720977783,4.839479446411133,0.0,0.07185691595077515,0.07186002284288406,0.49014222621917725,1.0074424743652344
20,0.43939393758773804,0.552763819694519,0.43939393758773804,0.552763819694519,0.9197816848754883,0.03313317894935608,0.17452698945999146,0.13438302278518677,0.04014396294951439,0.0,0.19992151856422424,0.14819100499153137,0.5173051357269287,0.0011914349161088467,0.3207063674926758,5.243175029754639,0.0,0.06573545932769775,0.06797350943088531,0.406480997800827,0.9323287606239319
25,0.5101010203361511,0.624790608882904,0.5101010203361511,0.624790608882904,0.8314245939254761,0.03168810158967972,0.10336879640817642,0.07431361824274063,0.02905517816543579,0.0,0.17127865552902222,0.12775291502475739,0.4352574050426483,0.002301247790455818,0.2890883982181549,6.536055564880371,0.0,0.06137559562921524,0.06599197536706924,0.3472032845020294,0.8418907523155212
30,0.5202020406723022,0.6465661525726318,0.5202020406723022,0.6465661525726318,0.7525436282157898,0.05270201712846756,0.06415672600269318,0.05050216615200043,0.013654559850692749,0.0,0.1388332098722458,0.0963253304362297,0.4250788986682892,0.001628558966331184,0.2911193370819092,5.936416149139404,0.0,0.05776428058743477,0.06458095461130142,0.3474622666835785,0.7628361582756042
35,0.5555555820465088,0.7202680110931396,0.5555555820465088,0.7202680110931396,0.7091267704963684,0.06095404922962189,0.09015344083309174,0.07060463726520538,0.019548799842596054,0.0,0.15873917937278748,0.09725548326969147,0.6148368120193481,8.438170334557071e-05,0.3077468276023865,4.80914831161499,0.0,0.05343608930706978,0.06265395134687424,0.338143527507782,0.7204089760780334
40,0.5505050420761108,0.7386934757232666,0.5505050420761108,0.7386934757232666,0.6304778456687927,0.07947949320077896,0.10342828929424286,0.0746026560664177,0.028825636953115463,0.0,0.1596308946609497,0.09066794067621231,0.6896294355392456,0.00014911855396348983,0.32484495639801025,4.654022693634033,0.0,0.05094582960009575,0.06289170682430267,0.47247692942619324,0.6442623734474182
45,0.5808081030845642,0.7705192565917969,0.5808081030845642,0.7705192565917969,0.6212315559387207,0.07822947949171066,0.1362999677658081,0.10432618111371994,0.03197379410266876,0.0,0.1263355016708374,0.06439801305532455,0.6193749308586121,0.00031820707954466343,0.32443204522132874,4.800486087799072,0.0,0.05256194993853569,0.06165893375873566,0.4415186643600464,0.6343419551849365
