dataset,task,model_graphatlas,metric_name,graphatlas_mean,graphatlas_std,graphatlas_runs,metric,source_id,paper_title,venue,year,table_id,source_url,dataset_version,feature_condition,split_protocol,model_published,mean,std,unit,n_runs,comparison_level,notes,mean_fraction,std_fraction,effective_comparison_level,compatibility_notes,delta_vs_published_mean
chameleon_filtered,node_classification,certified_beta_1,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,FSGNN,40.61,2.97,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.4061,0.0297,exact,,0.01142576828002928
chameleon_filtered,node_classification,certified_beta_1,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,GloGNN,25.9,3.58,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.259,0.0358,exact,,0.1585257682800293
chameleon_filtered,node_classification,certified_beta_1,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,FAGCN,41.9,2.72,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.419,0.027200000000000002,exact,,-0.0014742317199706867
chameleon_filtered,node_classification,certified_beta_1,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,GBK-GNN,39.61,2.6,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3961,0.026000000000000002,exact,,0.02142576828002929
chameleon_filtered,node_classification,certified_beta_1,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,JacobiConv,39.0,4.2,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.39,0.042,exact,,0.027525768280029284
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,ResNet,36.73,4.71,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.36729999999999996,0.0471,exact,,0.05022576828002934
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,ResNet+SGC,41.01,4.54,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.41009999999999996,0.0454,exact,,0.007425768280029332
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,ResNet+adj,38.67,3.87,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.38670000000000004,0.0387,exact,,0.030825768280029253
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,GCN,40.89,4.12,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.4089,0.0412,exact,,0.008625768280029311
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,SAGE,37.77,4.14,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.37770000000000004,0.0414,exact,,0.03982576828002926
