dataset,task,model,model_family,seed,split,metric_name,train_metric,val_metric,test_metric,best_epoch,last_epoch,runtime_seconds,parameters,device,num_nodes,num_edges,peak_cuda_memory_bytes
atlas_het,node_classification,graphatlas_c_membership,graphatlas_certified,4,0,accuracy,0.9790940880775452,0.8315789699554443,0.8061224222183228,85,110,20.778244256973267,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,0,0,accuracy,0.9756097793579102,0.7765957713127136,0.9090909361839294,110,120,23.574604511260986,64834,cpu,480,6540,0
atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,0,0,accuracy,0.9756097793579102,0.7765957713127136,0.9090909361839294,110,120,23.61004328727722,64834,cpu,480,6540,0
atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,0,0,accuracy,0.9756097793579102,0.7765957713127136,0.9090909361839294,110,120,23.528268337249756,64834,cpu,480,6540,0
atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,1,0,accuracy,0.9024389982223511,0.8105263113975525,0.795918345451355,45,70,13.96495771408081,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,1,0,accuracy,0.9024389982223511,0.8105263113975525,0.795918345451355,45,70,14.028162717819214,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,1,0,accuracy,0.9024389982223511,0.8105263113975525,0.795918345451355,45,70,13.963806390762329,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,2,0,accuracy,0.9233449697494507,0.8315789699554443,0.7142857313156128,70,95,18.758702278137207,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,2,0,accuracy,0.9233449697494507,0.8315789699554443,0.7142857313156128,70,95,18.760186195373535,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,2,0,accuracy,0.9233449697494507,0.8315789699554443,0.7142857313156128,70,95,18.78296136856079,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,3,0,accuracy,0.9616724848747253,0.8736842274665833,0.7346938848495483,85,110,21.518596649169922,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,3,0,accuracy,0.9616724848747253,0.8736842274665833,0.7346938848495483,85,110,21.506635665893555,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,3,0,accuracy,0.9616724848747253,0.8736842274665833,0.7346938848495483,85,110,21.618080377578735,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,4,0,accuracy,0.9616724848747253,0.8315789699554443,0.795918345451355,85,110,21.588530778884888,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,4,0,accuracy,0.9616724848747253,0.8315789699554443,0.795918345451355,85,110,21.649481058120728,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_q_reference,graphatlas_certified,4,0,accuracy,0.9616724848747253,0.8315789699554443,0.795918345451355,85,110,21.821765661239624,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_q_shuffle_edge,graphatlas_certified,0,0,accuracy,0.9128919839859009,0.7553191781044006,0.8888888955116272,50,75,18.020537614822388,64834,cpu,480,6540,0
atlas_het,node_classification,graphatlas_c_q_shuffle_edge,graphatlas_certified,0,0,accuracy,0.9128919839859009,0.7553191781044006,0.8888888955116272,50,75,17.95089864730835,64834,cpu,480,6540,0
atlas_het,node_classification,graphatlas_c_q_shuffle_edge,graphatlas_certified,0,0,accuracy,0.9128919839859009,0.7553191781044006,0.8888888955116272,50,75,17.98504114151001,64834,cpu,480,6540,0
atlas_het,node_classification,graphatlas_c_q_shuffle_edge,graphatlas_certified,1,0,accuracy,0.8815330862998962,0.8315789699554443,0.8367347121238708,50,75,18.130038261413574,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_q_shuffle_edge,graphatlas_certified,1,0,accuracy,0.8815330862998962,0.8315789699554443,0.8367347121238708,50,75,17.904646396636963,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_q_shuffle_edge,graphatlas_certified,1,0,accuracy,0.8815330862998962,0.8315789699554443,0.8367347121238708,50,75,17.780945539474487,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_q_shuffle_edge,graphatlas_certified,2,0,accuracy,0.9790940880775452,0.821052610874176,0.7346938848495483,80,105,25.00063467025757,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_q_shuffle_edge,graphatlas_certified,2,0,accuracy,0.9790940880775452,0.821052610874176,0.7346938848495483,80,105,24.985126495361328,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_q_shuffle_edge,graphatlas_certified,2,0,accuracy,0.9790940880775452,0.821052610874176,0.7346938848495483,80,105,24.72735595703125,64834,cpu,480,6506,0
