task,metric_name,train_metric,val_metric,test_metric,train_link_roc_auc,val_link_roc_auc,test_link_roc_auc,train_link_average_precision,val_link_average_precision,test_link_average_precision,train_link_mrr,val_link_mrr,test_link_mrr,test_link_hits_at_10,test_link_hits_at_50,train_balanced_accuracy,train_micro_f1,train_mcc,train_weighted_f1,train_nll,train_ece,train_worst_class_recall,train_accuracy,train_macro_f1,train_brier,val_balanced_accuracy,val_micro_f1,val_mcc,val_weighted_f1,val_nll,val_ece,val_worst_class_recall,val_accuracy,val_macro_f1,val_brier,test_balanced_accuracy,test_micro_f1,test_mcc,test_weighted_f1,test_nll,test_ece,test_worst_class_recall,test_accuracy,test_macro_f1,test_brier,train_roc_auc,val_roc_auc,test_roc_auc,boundary_accuracy,interior_accuracy,chart_ari,overlap_f1,reconstruction_error,invariance_error_affine,invariance_error_nonlinear,invariance_logit_max_affine,invariance_logit_max_nonlinear,intervention_flip_rate_affine,intervention_flip_rate_nonlinear,intervention_test_metric_drop_affine,intervention_test_metric_drop_nonlinear,intervention_test_metric_nonlinear,metric_recovery_error,metric_recovery_mean_error,transition_error,local_distortion,cross_chart_distortion,curvature_flat_fraction,curvature_positive_fraction,curvature_negative_fraction,cocycle_error,inverse_cycle_error,triple_cocycle_error,path_consistency_error,metric_compatibility_error,metric_direction_error,metric_scale_error,chart_rank_error,chart_min_relative_singular_value,chart_condition_number,geometry_error,dataset,model,model_family,condition_id,intervention_profile,certified_routing_mode,transportability_beta,readout_mode,coordinate_activation,coordinate_left_linear,link_decoder,seed,best_epoch,last_epoch,resumed_from_epoch,trained_epochs_this_call,best_val_metric,parameters,num_nodes,num_edges,peak_cuda_memory_bytes,runtime_seconds,device,split,transportability_mean,transportability_std,transportability_min,transportability_max,distortion_mean,fraction_q_below_025,fraction_q_above_075,active_source_chart_count,q_route_spread_mean,q_route_spread_p90,routing_kl_from_membership,fraction_edges_with_multiple_source_charts,routing_total_variation_from_membership,routing_entropy_mean,active_target_chart_count,fraction_edges_with_multiple_target_charts,q_route_spread_median,q_route_spread_max,q_delta_closure_error,routing_opportunity,irreducible_transport_risk,cross_chart_mass,q_reference_agreement,mean_active_charts,overlap_ratio,membership_entropy_mean,membership_entropy_p90,chart_utilization_min,chart_utilization_max,run_id,config_hash,source_hash
node_classification,accuracy,0.9128919839859009,0.7553191781044006,0.8989899158477783,,,,,,,,,,,,0.914243856390641,0.9128919860627178,0.86925445453274,0.9127765325396949,0.21669405698776245,0.030448317527770996,0.8846153846153846,0.9128919839859009,0.9135749169899814,0.13163553178310394,0.7567776832646297,0.7553191489361702,0.6343537781915982,0.7557486325159627,1.1749833822250366,0.19062939286231995,0.7352941176470589,0.7553191781044006,0.7553926360377973,0.43042734265327454,0.8991188769414576,0.898989898989899,0.8486196319018405,0.8988306693644533,0.38475337624549866,0.0758884847164154,0.8709677419354839,0.8989899158477783,0.8985817538114929,0.18269012868404388,,,,0.9166666865348816,0.8888888955116272,0.1231596942920175,0.5626204238921002,0.2071196734905243,7.330604034905264e-08,5.94432485456764e-08,4.76837158203125e-06,3.814697265625e-06,0.0,0.0,0.0,0.0,0.8989899158477783,,,,,,,,,0.17538174986839294,0.12020926922559738,0.0,0.05517248064279556,0.2534748911857605,0.19214744865894318,0.6132745742797852,1.496273966949957e-06,0.5324808955192566,2.766631841659546,1.3933022022247314,atlas_het,graphatlas_c,graphatlas_certified,ov0.10_cross0.00,,certificate,1.0,full,none,False,dot,0,50,75,0,75,0.7553191781044006,64834,480,6540,0,15.705996036529541,cpu,0,0.962411105632782,0.05864306539297104,0.6376705765724182,1.0,0.03758889436721802,0.0,0.9850552678108215,1.7587156295776367,0.05513390898704529,0.137766033411026,0.0005021774559281766,0.7587155699729919,0.0075716678984463215,0.38244983553886414,1.7587156295776367,0.7587155699729919,0.026703953742980957,0.3611941933631897,2.510698777768994e-07,0.020922305062413216,0.03758889064192772,0.35589730739593506,0.5809378027915955,1.71875,0.71875,0.3762596845626831,0.6675931215286255,0.042518842965364456,0.5134512186050415,atlas_het__node_classification__graphatlas_c__split0__seed0__c4b3c0ec750a,c4b3c0ec750a,975d6eec98ed54f0
node_classification,accuracy,0.9128919839859009,0.7553191781044006,0.8989899158477783,,,,,,,,,,,,0.914243856390641,0.9128919860627178,0.86925445453274,0.9127765325396949,0.21669405698776245,0.030448317527770996,0.8846153846153846,0.9128919839859009,0.9135749169899814,0.13163553178310394,0.7567776832646297,0.7553191489361702,0.6343537781915982,0.7557486325159627,1.1749833822250366,0.19062939286231995,0.7352941176470589,0.7553191781044006,0.7553926360377973,0.43042734265327454,0.8991188769414576,0.898989898989899,0.8486196319018405,0.8988306693644533,0.38475337624549866,0.0758884847164154,0.8709677419354839,0.8989899158477783,0.8985817538114929,0.18269012868404388,,,,0.9166666865348816,0.8888888955116272,0.1231596942920175,0.5626204238921002,0.2071196734905243,7.330604034905264e-08,5.94432485456764e-08,4.76837158203125e-06,3.814697265625e-06,0.0,0.0,0.0,0.0,0.8989899158477783,,,,,,,,,0.17538174986839294,0.12020926922559738,0.0,0.05517248064279556,0.2534748911857605,0.19214744865894318,0.6132745742797852,1.496273966949957e-06,0.5324808955192566,2.766631841659546,1.3933022022247314,atlas_het,graphatlas_c,graphatlas_certified,ov0.10_cross0.15,,certificate,1.0,full,none,False,dot,0,50,75,0,75,0.7553191781044006,64834,480,6540,0,15.540953397750854,cpu,0,0.962411105632782,0.05864306539297104,0.6376705765724182,1.0,0.03758889436721802,0.0,0.9850552678108215,1.7587156295776367,0.05513390898704529,0.137766033411026,0.0005021774559281766,0.7587155699729919,0.0075716678984463215,0.38244983553886414,1.7587156295776367,0.7587155699729919,0.026703953742980957,0.3611941933631897,2.510698777768994e-07,0.020922305062413216,0.03758889064192772,0.35589730739593506,0.5809378027915955,1.71875,0.71875,0.3762596845626831,0.6675931215286255,0.042518842965364456,0.5134512186050415,atlas_het__node_classification__graphatlas_c__split0__seed0__10fa22a27b4e,10fa22a27b4e,975d6eec98ed54f0
node_classification,accuracy,0.9128919839859009,0.7553191781044006,0.8989899158477783,,,,,,,,,,,,0.914243856390641,0.9128919860627178,0.86925445453274,0.9127765325396949,0.21669405698776245,0.030448317527770996,0.8846153846153846,0.9128919839859009,0.9135749169899814,0.13163553178310394,0.7567776832646297,0.7553191489361702,0.6343537781915982,0.7557486325159627,1.1749833822250366,0.19062939286231995,0.7352941176470589,0.7553191781044006,0.7553926360377973,0.43042734265327454,0.8991188769414576,0.898989898989899,0.8486196319018405,0.8988306693644533,0.38475337624549866,0.0758884847164154,0.8709677419354839,0.8989899158477783,0.8985817538114929,0.18269012868404388,,,,0.9166666865348816,0.8888888955116272,0.1231596942920175,0.5626204238921002,0.2071196734905243,7.330604034905264e-08,5.94432485456764e-08,4.76837158203125e-06,3.814697265625e-06,0.0,0.0,0.0,0.0,0.8989899158477783,,,,,,,,,0.17538174986839294,0.12020926922559738,0.0,0.05517248064279556,0.2534748911857605,0.19214744865894318,0.6132745742797852,1.496273966949957e-06,0.5324808955192566,2.766631841659546,1.3933022022247314,atlas_het,graphatlas_c,graphatlas_certified,ov0.10_cross0.30,,certificate,1.0,full,none,False,dot,0,50,75,0,75,0.7553191781044006,64834,480,6540,0,15.629584074020386,cpu,0,0.962411105632782,0.05864306539297104,0.6376705765724182,1.0,0.03758889436721802,0.0,0.9850552678108215,1.7587156295776367,0.05513390898704529,0.137766033411026,0.0005021774559281766,0.7587155699729919,0.0075716678984463215,0.38244983553886414,1.7587156295776367,0.7587155699729919,0.026703953742980957,0.3611941933631897,2.510698777768994e-07,0.020922305062413216,0.03758889064192772,0.35589730739593506,0.5809378027915955,1.71875,0.71875,0.3762596845626831,0.6675931215286255,0.042518842965364456,0.5134512186050415,atlas_het__node_classification__graphatlas_c__split0__seed0__f7603b147e2a,f7603b147e2a,975d6eec98ed54f0
node_classification,accuracy,0.9128919839859009,0.7553191781044006,0.8989899158477783,,,,,,,,,,,,0.914243856390641,0.9128919860627178,0.86925445453274,0.9127765325396949,0.21669405698776245,0.030448317527770996,0.8846153846153846,0.9128919839859009,0.9135749169899814,0.13163553178310394,0.7567776832646297,0.7553191489361702,0.6343537781915982,0.7557486325159627,1.1749833822250366,0.19062939286231995,0.7352941176470589,0.7553191781044006,0.7553926360377973,0.43042734265327454,0.8991188769414576,0.898989898989899,0.8486196319018405,0.8988306693644533,0.38475337624549866,0.0758884847164154,0.8709677419354839,0.8989899158477783,0.8985817538114929,0.18269012868404388,,,,0.9166666865348816,0.8888888955116272,0.1231596942920175,0.5626204238921002,0.2071196734905243,7.330604034905264e-08,5.94432485456764e-08,4.76837158203125e-06,3.814697265625e-06,0.0,0.0,0.0,0.0,0.8989899158477783,,,,,,,,,0.17538174986839294,0.12020926922559738,0.0,0.05517248064279556,0.2534748911857605,0.19214744865894318,0.6132745742797852,1.496273966949957e-06,0.5324808955192566,2.766631841659546,1.3933022022247314,atlas_het,graphatlas_c,graphatlas_certified,ov0.10_cross0.50,,certificate,1.0,full,none,False,dot,0,50,75,0,75,0.7553191781044006,64834,480,6540,0,15.657036781311035,cpu,0,0.962411105632782,0.05864306539297104,0.6376705765724182,1.0,0.03758889436721802,0.0,0.9850552678108215,1.7587156295776367,0.05513390898704529,0.137766033411026,0.0005021774559281766,0.7587155699729919,0.0075716678984463215,0.38244983553886414,1.7587156295776367,0.7587155699729919,0.026703953742980957,0.3611941933631897,2.510698777768994e-07,0.020922305062413216,0.03758889064192772,0.35589730739593506,0.5809378027915955,1.71875,0.71875,0.3762596845626831,0.6675931215286255,0.042518842965364456,0.5134512186050415,atlas_het__node_classification__graphatlas_c__split0__seed0__fe35257e0820,fe35257e0820,975d6eec98ed54f0
node_classification,accuracy,0.9616724848747253,0.7659574747085571,0.8989899158477783,,,,,,,,,,,,0.9610197257519753,0.9616724738675958,0.9424650498307644,0.9616904442970114,0.07958590239286423,0.02354971319437027,0.9438202247191011,0.9616724848747253,0.9617178193983323,0.048638198524713516,0.7646840716264259,0.7659574468085106,0.649201462047762,0.7646313485323947,1.3678921461105347,0.1874093860387802,0.6774193548387096,0.7659574747085571,0.7641771141166108,0.4186241030693054,0.8964680406212664,0.898989898989899,0.8488190016478788,0.8985551629619426,0.3308822512626648,0.06824665516614914,0.8387096774193549,0.8989899158477783,0.8975275144766671,0.16317737102508545,,,,0.9259259104728699,0.8666666746139526,0.023424603223201428,0.6051080550098232,0.25164249539375305,4.769483652466988e-08,4.384066443208212e-08,5.7220458984375e-06,3.814697265625e-06,0.0,0.0,0.0,0.0,0.8989899158477783,,,,,,,,,0.1056123599410057,0.06201851740479469,0.0,0.043593842536211014,0.21344265341758728,0.17830103635787964,0.35141608119010925,2.668274100869894e-05,0.5747995972633362,2.607090950012207,0.8111368417739868,atlas_het,graphatlas_c,graphatlas_certified,ov0.25_cross0.00,,certificate,1.0,full,none,False,dot,0,70,95,0,95,0.7659574747085571,64834,480,6540,0,19.510982513427734,cpu,0,0.9673827290534973,0.048682644963264465,0.20290064811706543,1.0,0.032617345452308655,0.0005094892112538218,0.9954782724380493,1.515749216079712,0.04606357961893082,0.08907467126846313,0.0001752894459059462,0.5157492160797119,0.0040541235357522964,0.2683597505092621,1.515749216079712,0.5157492160797119,0.03605616092681885,0.752859890460968,2.5414917104171764e-07,0.011595825664699078,0.03261734917759895,0.3217431604862213,0.7144750356674194,1.462499976158142,0.4625000059604645,0.26723185181617737,0.6759180426597595,0.05673262104392052,0.5401262044906616,atlas_het__node_classification__graphatlas_c__split0__seed0__bd6c2411d607,bd6c2411d607,975d6eec98ed54f0
node_classification,accuracy,0.9616724848747253,0.7659574747085571,0.8989899158477783,,,,,,,,,,,,0.9610197257519753,0.9616724738675958,0.9424650498307644,0.9616904442970114,0.07958590239286423,0.02354971319437027,0.9438202247191011,0.9616724848747253,0.9617178193983323,0.048638198524713516,0.7646840716264259,0.7659574468085106,0.649201462047762,0.7646313485323947,1.3678921461105347,0.1874093860387802,0.6774193548387096,0.7659574747085571,0.7641771141166108,0.4186241030693054,0.8964680406212664,0.898989898989899,0.8488190016478788,0.8985551629619426,0.3308822512626648,0.06824665516614914,0.8387096774193549,0.8989899158477783,0.8975275144766671,0.16317737102508545,,,,0.9259259104728699,0.8666666746139526,0.023424603223201428,0.6051080550098232,0.25164249539375305,4.769483652466988e-08,4.384066443208212e-08,5.7220458984375e-06,3.814697265625e-06,0.0,0.0,0.0,0.0,0.8989899158477783,,,,,,,,,0.1056123599410057,0.06201851740479469,0.0,0.043593842536211014,0.21344265341758728,0.17830103635787964,0.35141608119010925,2.668274100869894e-05,0.5747995972633362,2.607090950012207,0.8111368417739868,atlas_het,graphatlas_c,graphatlas_certified,ov0.25_cross0.15,,certificate,1.0,full,none,False,dot,0,70,95,0,95,0.7659574747085571,64834,480,6540,0,19.399715185165405,cpu,0,0.9673827290534973,0.048682644963264465,0.20290064811706543,1.0,0.032617345452308655,0.0005094892112538218,0.9954782724380493,1.515749216079712,0.04606357961893082,0.08907467126846313,0.0001752894459059462,0.5157492160797119,0.0040541235357522964,0.2683597505092621,1.515749216079712,0.5157492160797119,0.03605616092681885,0.752859890460968,2.5414917104171764e-07,0.011595825664699078,0.03261734917759895,0.3217431604862213,0.7144750356674194,1.462499976158142,0.4625000059604645,0.26723185181617737,0.6759180426597595,0.05673262104392052,0.5401262044906616,atlas_het__node_classification__graphatlas_c__split0__seed0__16671b6d8d30,16671b6d8d30,975d6eec98ed54f0
node_classification,accuracy,0.9616724848747253,0.7659574747085571,0.8989899158477783,,,,,,,,,,,,0.9610197257519753,0.9616724738675958,0.9424650498307644,0.9616904442970114,0.07958590239286423,0.02354971319437027,0.9438202247191011,0.9616724848747253,0.9617178193983323,0.048638198524713516,0.7646840716264259,0.7659574468085106,0.649201462047762,0.7646313485323947,1.3678921461105347,0.1874093860387802,0.6774193548387096,0.7659574747085571,0.7641771141166108,0.4186241030693054,0.8964680406212664,0.898989898989899,0.8488190016478788,0.8985551629619426,0.3308822512626648,0.06824665516614914,0.8387096774193549,0.8989899158477783,0.8975275144766671,0.16317737102508545,,,,0.9259259104728699,0.8666666746139526,0.023424603223201428,0.6051080550098232,0.25164249539375305,4.769483652466988e-08,4.384066443208212e-08,5.7220458984375e-06,3.814697265625e-06,0.0,0.0,0.0,0.0,0.8989899158477783,,,,,,,,,0.1056123599410057,0.06201851740479469,0.0,0.043593842536211014,0.21344265341758728,0.17830103635787964,0.35141608119010925,2.668274100869894e-05,0.5747995972633362,2.607090950012207,0.8111368417739868,atlas_het,graphatlas_c,graphatlas_certified,ov0.25_cross0.30,,certificate,1.0,full,none,False,dot,0,70,95,0,95,0.7659574747085571,64834,480,6540,0,19.393293380737305,cpu,0,0.9673827290534973,0.048682644963264465,0.20290064811706543,1.0,0.032617345452308655,0.0005094892112538218,0.9954782724380493,1.515749216079712,0.04606357961893082,0.08907467126846313,0.0001752894459059462,0.5157492160797119,0.0040541235357522964,0.2683597505092621,1.515749216079712,0.5157492160797119,0.03605616092681885,0.752859890460968,2.5414917104171764e-07,0.011595825664699078,0.03261734917759895,0.3217431604862213,0.7144750356674194,1.462499976158142,0.4625000059604645,0.26723185181617737,0.6759180426597595,0.05673262104392052,0.5401262044906616,atlas_het__node_classification__graphatlas_c__split0__seed0__a9b09be22e39,a9b09be22e39,975d6eec98ed54f0
node_classification,accuracy,0.9616724848747253,0.7659574747085571,0.8989899158477783,,,,,,,,,,,,0.9610197257519753,0.9616724738675958,0.9424650498307644,0.9616904442970114,0.07958590239286423,0.02354971319437027,0.9438202247191011,0.9616724848747253,0.9617178193983323,0.048638198524713516,0.7646840716264259,0.7659574468085106,0.649201462047762,0.7646313485323947,1.3678921461105347,0.1874093860387802,0.6774193548387096,0.7659574747085571,0.7641771141166108,0.4186241030693054,0.8964680406212664,0.898989898989899,0.8488190016478788,0.8985551629619426,0.3308822512626648,0.06824665516614914,0.8387096774193549,0.8989899158477783,0.8975275144766671,0.16317737102508545,,,,0.9259259104728699,0.8666666746139526,0.023424603223201428,0.6051080550098232,0.25164249539375305,4.769483652466988e-08,4.384066443208212e-08,5.7220458984375e-06,3.814697265625e-06,0.0,0.0,0.0,0.0,0.8989899158477783,,,,,,,,,0.1056123599410057,0.06201851740479469,0.0,0.043593842536211014,0.21344265341758728,0.17830103635787964,0.35141608119010925,2.668274100869894e-05,0.5747995972633362,2.607090950012207,0.8111368417739868,atlas_het,graphatlas_c,graphatlas_certified,ov0.25_cross0.50,,certificate,1.0,full,none,False,dot,0,70,95,0,95,0.7659574747085571,64834,480,6540,0,19.376582145690918,cpu,0,0.9673827290534973,0.048682644963264465,0.20290064811706543,1.0,0.032617345452308655,0.0005094892112538218,0.9954782724380493,1.515749216079712,0.04606357961893082,0.08907467126846313,0.0001752894459059462,0.5157492160797119,0.0040541235357522964,0.2683597505092621,1.515749216079712,0.5157492160797119,0.03605616092681885,0.752859890460968,2.5414917104171764e-07,0.011595825664699078,0.03261734917759895,0.3217431604862213,0.7144750356674194,1.462499976158142,0.4625000059604645,0.26723185181617737,0.6759180426597595,0.05673262104392052,0.5401262044906616,atlas_het__node_classification__graphatlas_c__split0__seed0__6c1a1e5c3907,6c1a1e5c3907,975d6eec98ed54f0
node_classification,accuracy,0.9686411023139954,0.7978723645210266,0.868686854839325,,,,,,,,,,,,0.9693915236886789,0.9686411149825784,0.9530134031481157,0.968621344653729,0.09577739238739014,0.03559879586100578,0.9519230769230769,0.9686411023139954,0.9687805834247699,0.051054447889328,0.8029618966607778,0.7978723404255319,0.6976550194132106,0.7962148962148962,0.9027252197265625,0.16979241371154785,0.7058823529411765,0.7978723645210266,0.7995929995929996,0.3521750569343567,0.8675328554360813,0.8686868686868687,0.8027002525778812,0.8686410129033081,0.44037050008773804,0.09489922225475311,0.8387096774193549,0.868686854839325,0.8676287889402644,0.18991191685199738,,,,0.8571428656578064,0.9090909361839294,0.03520069411037739,0.6384266263237519,0.2153111845254898,5.587030216247513e-08,5.067049357876385e-08,7.62939453125e-06,5.7220458984375e-06,0.0,0.0,0.0,0.0,0.868686854839325,,,,,,,,,0.0660986453294754,0.050838787108659744,0.0,0.015259857289493084,0.19839459657669067,0.16744014620780945,0.3095446825027466,0.0,0.6411986351013184,2.1816654205322266,1.2584431171417236,atlas_het,graphatlas_c,graphatlas_certified,ov0.40_cross0.00,,certificate,1.0,full,none,False,dot,0,70,95,0,95,0.7978723645210266,64834,480,6540,0,19.62238597869873,cpu,0,0.9398670196533203,0.08286047726869583,0.09331832081079483,1.0,0.06013299897313118,0.00037869226071052253,0.9690103530883789,1.5177370309829712,0.07606684416532516,0.18453001976013184,0.0005085592856630683,0.5177370309829712,0.007040603552013636,0.28240257501602173,1.5177370309829712,0.5177370309829712,0.045702219009399414,0.5950495600700378,2.4412923949057586e-07,0.01871551387012005,0.06013299524784088,0.3292018175125122,0.7498980760574341,1.4895833730697632,0.4895833432674408,0.28103479743003845,0.6779201626777649,0.05693880841135979,0.5381816625595093,atlas_het__node_classification__graphatlas_c__split0__seed0__e6aec7acc0d7,e6aec7acc0d7,975d6eec98ed54f0
node_classification,accuracy,0.9686411023139954,0.7978723645210266,0.868686854839325,,,,,,,,,,,,0.9693915236886789,0.9686411149825784,0.9530134031481157,0.968621344653729,0.09577739238739014,0.03559879586100578,0.9519230769230769,0.9686411023139954,0.9687805834247699,0.051054447889328,0.8029618966607778,0.7978723404255319,0.6976550194132106,0.7962148962148962,0.9027252197265625,0.16979241371154785,0.7058823529411765,0.7978723645210266,0.7995929995929996,0.3521750569343567,0.8675328554360813,0.8686868686868687,0.8027002525778812,0.8686410129033081,0.44037050008773804,0.09489922225475311,0.8387096774193549,0.868686854839325,0.8676287889402644,0.18991191685199738,,,,0.8571428656578064,0.9090909361839294,0.03520069411037739,0.6384266263237519,0.2153111845254898,5.587030216247513e-08,5.067049357876385e-08,7.62939453125e-06,5.7220458984375e-06,0.0,0.0,0.0,0.0,0.868686854839325,,,,,,,,,0.0660986453294754,0.050838787108659744,0.0,0.015259857289493084,0.19839459657669067,0.16744014620780945,0.3095446825027466,0.0,0.6411986351013184,2.1816654205322266,1.2584431171417236,atlas_het,graphatlas_c,graphatlas_certified,ov0.40_cross0.15,,certificate,1.0,full,none,False,dot,0,70,95,0,95,0.7978723645210266,64834,480,6540,0,19.68394684791565,cpu,0,0.9398670196533203,0.08286047726869583,0.09331832081079483,1.0,0.06013299897313118,0.00037869226071052253,0.9690103530883789,1.5177370309829712,0.07606684416532516,0.18453001976013184,0.0005085592856630683,0.5177370309829712,0.007040603552013636,0.28240257501602173,1.5177370309829712,0.5177370309829712,0.045702219009399414,0.5950495600700378,2.4412923949057586e-07,0.01871551387012005,0.06013299524784088,0.3292018175125122,0.7498980760574341,1.4895833730697632,0.4895833432674408,0.28103479743003845,0.6779201626777649,0.05693880841135979,0.5381816625595093,atlas_het__node_classification__graphatlas_c__split0__seed0__863876abad12,863876abad12,975d6eec98ed54f0
