task,metric_name,train_metric,val_metric,test_metric,train_link_roc_auc,val_link_roc_auc,test_link_roc_auc,train_link_average_precision,val_link_average_precision,test_link_average_precision,train_link_mrr,val_link_mrr,test_link_mrr,test_link_hits_at_10,test_link_hits_at_50,train_micro_f1,train_brier,train_worst_class_recall,train_accuracy,train_weighted_f1,train_macro_f1,train_ece,train_mcc,train_nll,train_balanced_accuracy,val_micro_f1,val_brier,val_worst_class_recall,val_accuracy,val_weighted_f1,val_macro_f1,val_ece,val_mcc,val_nll,val_balanced_accuracy,test_micro_f1,test_brier,test_worst_class_recall,test_accuracy,test_weighted_f1,test_macro_f1,test_ece,test_mcc,test_nll,test_balanced_accuracy,train_roc_auc,val_roc_auc,test_roc_auc,boundary_accuracy,interior_accuracy,chart_ari,overlap_f1,reconstruction_error,invariance_error_affine,invariance_error_nonlinear,invariance_logit_max_affine,invariance_logit_max_nonlinear,intervention_flip_rate_affine,intervention_flip_rate_nonlinear,intervention_test_metric_drop_affine,intervention_test_metric_drop_nonlinear,intervention_test_metric_nonlinear,metric_recovery_error,metric_recovery_mean_error,transition_error,local_distortion,cross_chart_distortion,curvature_flat_fraction,curvature_positive_fraction,curvature_negative_fraction,cocycle_error,inverse_cycle_error,triple_cocycle_error,path_consistency_error,metric_compatibility_error,metric_direction_error,metric_scale_error,chart_rank_error,chart_min_relative_singular_value,chart_condition_number,geometry_error,dataset,model,model_family,condition_id,intervention_profile,certified_routing_mode,transportability_beta,readout_mode,coordinate_activation,coordinate_left_linear,link_decoder,seed,best_epoch,last_epoch,resumed_from_epoch,trained_epochs_this_call,best_val_metric,parameters,num_nodes,num_edges,peak_cuda_memory_bytes,runtime_seconds,device,split,transportability_mean,transportability_std,transportability_min,transportability_max,distortion_mean,fraction_q_below_025,fraction_q_above_075,active_source_chart_count,q_route_spread_mean,q_route_spread_p90,routing_kl_from_membership,fraction_edges_with_multiple_source_charts,routing_total_variation_from_membership,routing_entropy_mean,active_target_chart_count,fraction_edges_with_multiple_target_charts,q_route_spread_median,q_route_spread_max,q_delta_closure_error,routing_opportunity,irreducible_transport_risk,cross_chart_mass,q_reference_agreement,mean_active_charts,overlap_ratio,membership_entropy_mean,membership_entropy_p90,chart_utilization_min,chart_utilization_max,run_id,config_hash,source_hash
node_classification,accuracy,0.9163762927055359,0.821052610874176,0.6938775777816772,,,,,,,,,,,,0.9163763066202091,0.13072837889194489,0.8674698795180723,0.9163762927055359,0.9164059491851942,0.9164550947990439,0.03294989466667175,0.8746038272541131,0.2196897268295288,0.9133396330419717,0.8210526315789474,0.3218878209590912,0.7058823529411765,0.821052610874176,0.8186367558239862,0.8209578913532626,0.1215943917632103,0.7383021390374331,0.7853598594665527,0.830791575889615,0.6938775510204082,0.5087237358093262,0.5517241379310345,0.6938775777816772,0.6917989670784702,0.6874470457079154,0.20587709546089172,0.5409226950219987,1.4115581512451172,0.6864290543803729,,,,0.6896551847457886,0.695652186870575,0.04022348614159141,0.4312896405919662,0.21290525794029236,7.758441000760286e-08,6.608211577940892e-08,7.62939453125e-06,4.76837158203125e-06,0.0,0.0,0.0,0.0,0.6938775777816772,,,,,,,,,0.049556665122509,0.023657264187932014,0.0,0.025899402797222137,0.24667665362358093,0.2141067385673523,0.32569918036460876,0.0,0.6836107969284058,1.8942288160324097,1.036029577255249,atlas_het,graphatlas_c_beta_-2,graphatlas_certified,ov0.10_cross0.00,,certificate,-2.0,full,none,False,dot,3,40,65,0,65,0.821052610874176,64834,480,6486,0,13.560182332992554,cpu,0,0.902290940284729,0.11442176252603531,0.34784746170043945,1.0,0.09770897030830383,0.0,0.8930045366287231,1.6530989408493042,0.12805363535881042,0.2837945520877838,0.006575362756848335,0.653099000453949,0.030573347583413124,0.34328922629356384,1.6530989408493042,0.653099000453949,0.09950107336044312,0.5650399923324585,2.206038800522947e-07,0.04571133852005005,0.09770896285772324,0.3528902232646942,0.6095179319381714,1.6083333492279053,0.6083333492279053,0.3457954227924347,0.6867496371269226,0.02900656685233116,0.5408903956413269,atlas_het__node_classification__graphatlas_c_beta__2__split0__seed3__f89cacaa6bb3,f89cacaa6bb3,975d6eec98ed54f0
node_classification,accuracy,0.9163762927055359,0.821052610874176,0.6938775777816772,,,,,,,,,,,,0.9163763066202091,0.13072837889194489,0.8674698795180723,0.9163762927055359,0.9164059491851942,0.9164550947990439,0.03294989466667175,0.8746038272541131,0.2196897268295288,0.9133396330419717,0.8210526315789474,0.3218878209590912,0.7058823529411765,0.821052610874176,0.8186367558239862,0.8209578913532626,0.1215943917632103,0.7383021390374331,0.7853598594665527,0.830791575889615,0.6938775510204082,0.5087237358093262,0.5517241379310345,0.6938775777816772,0.6917989670784702,0.6874470457079154,0.20587709546089172,0.5409226950219987,1.4115581512451172,0.6864290543803729,,,,0.6896551847457886,0.695652186870575,0.04022348614159141,0.4312896405919662,0.21290525794029236,7.758441000760286e-08,6.608211577940892e-08,7.62939453125e-06,4.76837158203125e-06,0.0,0.0,0.0,0.0,0.6938775777816772,,,,,,,,,0.049556665122509,0.023657264187932014,0.0,0.025899402797222137,0.24667665362358093,0.2141067385673523,0.32569918036460876,0.0,0.6836107969284058,1.8942288160324097,1.036029577255249,atlas_het,graphatlas_c_beta_-2,graphatlas_certified,ov0.10_cross0.15,,certificate,-2.0,full,none,False,dot,3,40,65,0,65,0.821052610874176,64834,480,6486,0,13.664517879486084,cpu,0,0.902290940284729,0.11442176252603531,0.34784746170043945,1.0,0.09770897030830383,0.0,0.8930045366287231,1.6530989408493042,0.12805363535881042,0.2837945520877838,0.006575362756848335,0.653099000453949,0.030573347583413124,0.34328922629356384,1.6530989408493042,0.653099000453949,0.09950107336044312,0.5650399923324585,2.206038800522947e-07,0.04571133852005005,0.09770896285772324,0.3528902232646942,0.6095179319381714,1.6083333492279053,0.6083333492279053,0.3457954227924347,0.6867496371269226,0.02900656685233116,0.5408903956413269,atlas_het__node_classification__graphatlas_c_beta__2__split0__seed3__46f2c9d2dbf8,46f2c9d2dbf8,975d6eec98ed54f0
node_classification,accuracy,0.9163762927055359,0.821052610874176,0.6938775777816772,,,,,,,,,,,,0.9163763066202091,0.13072837889194489,0.8674698795180723,0.9163762927055359,0.9164059491851942,0.9164550947990439,0.03294989466667175,0.8746038272541131,0.2196897268295288,0.9133396330419717,0.8210526315789474,0.3218878209590912,0.7058823529411765,0.821052610874176,0.8186367558239862,0.8209578913532626,0.1215943917632103,0.7383021390374331,0.7853598594665527,0.830791575889615,0.6938775510204082,0.5087237358093262,0.5517241379310345,0.6938775777816772,0.6917989670784702,0.6874470457079154,0.20587709546089172,0.5409226950219987,1.4115581512451172,0.6864290543803729,,,,0.6896551847457886,0.695652186870575,0.04022348614159141,0.4312896405919662,0.21290525794029236,7.758441000760286e-08,6.608211577940892e-08,7.62939453125e-06,4.76837158203125e-06,0.0,0.0,0.0,0.0,0.6938775777816772,,,,,,,,,0.049556665122509,0.023657264187932014,0.0,0.025899402797222137,0.24667665362358093,0.2141067385673523,0.32569918036460876,0.0,0.6836107969284058,1.8942288160324097,1.036029577255249,atlas_het,graphatlas_c_beta_-2,graphatlas_certified,ov0.10_cross0.30,,certificate,-2.0,full,none,False,dot,3,40,65,0,65,0.821052610874176,64834,480,6486,0,13.445703744888306,cpu,0,0.902290940284729,0.11442176252603531,0.34784746170043945,1.0,0.09770897030830383,0.0,0.8930045366287231,1.6530989408493042,0.12805363535881042,0.2837945520877838,0.006575362756848335,0.653099000453949,0.030573347583413124,0.34328922629356384,1.6530989408493042,0.653099000453949,0.09950107336044312,0.5650399923324585,2.206038800522947e-07,0.04571133852005005,0.09770896285772324,0.3528902232646942,0.6095179319381714,1.6083333492279053,0.6083333492279053,0.3457954227924347,0.6867496371269226,0.02900656685233116,0.5408903956413269,atlas_het__node_classification__graphatlas_c_beta__2__split0__seed3__75a3f73ad2de,75a3f73ad2de,975d6eec98ed54f0
node_classification,accuracy,0.9372822046279907,0.821052610874176,0.8061224222183228,,,,,,,,,,,,0.9372822299651568,0.0773804634809494,0.9176470588235294,0.9372822046279907,0.9373139172534722,0.9363354313413073,0.03019404411315918,0.9056396966303198,0.1309417486190796,0.9362745098039215,0.8210526315789474,0.31972944736480713,0.7142857142857143,0.821052610874176,0.819014351496645,0.8172702040550549,0.16536074876785278,0.7344519536035062,0.872154712677002,0.8159324335794924,0.8061224489795918,0.30409619212150574,0.7,0.8061224222183228,0.8046363064515457,0.8024937061985439,0.10310429334640503,0.7094211665046212,0.7871716022491455,0.8019607843137254,,,,0.8235294222831726,0.796875,0.1254881486564796,0.5112107623318386,0.13969086110591888,5.580345074918114e-08,6.302759913978662e-08,5.7220458984375e-06,7.62939453125e-06,0.0,0.0,0.0,0.0,0.8061224222183228,,,,,,,,,0.08644870668649673,0.059108931571245193,0.0,0.027339773252606392,0.23963001370429993,0.21305260062217712,0.2657739520072937,0.0,0.633641242980957,2.220959186553955,1.5225605964660645,atlas_het,graphatlas_c_beta_-2,graphatlas_certified,ov0.10_cross0.00,,certificate,-2.0,full,none,False,dot,4,60,85,0,85,0.821052610874176,64834,480,6552,0,17.681775093078613,cpu,0,0.9083017110824585,0.11465255171060562,0.5385010838508606,1.0,0.09169816970825195,0.0,0.8568012714385986,1.6652930974960327,0.1493787169456482,0.3146172761917114,0.0072933523915708065,0.6652930378913879,0.029121162369847298,0.27966418862342834,1.6652930974960327,0.6652930378913879,0.12029296159744263,0.4417415261268616,2.3420950867603096e-07,0.05196530744433403,0.09169816970825195,0.31842297315597534,0.5922873616218567,1.5645833015441895,0.5645833611488342,0.2913976013660431,0.6641601324081421,0.03989507257938385,0.6110312342643738,atlas_het__node_classification__graphatlas_c_beta__2__split0__seed4__bdb2cf395e21,bdb2cf395e21,975d6eec98ed54f0
node_classification,accuracy,0.9372822046279907,0.821052610874176,0.8061224222183228,,,,,,,,,,,,0.9372822299651568,0.0773804634809494,0.9176470588235294,0.9372822046279907,0.9373139172534722,0.9363354313413073,0.03019404411315918,0.9056396966303198,0.1309417486190796,0.9362745098039215,0.8210526315789474,0.31972944736480713,0.7142857142857143,0.821052610874176,0.819014351496645,0.8172702040550549,0.16536074876785278,0.7344519536035062,0.872154712677002,0.8159324335794924,0.8061224489795918,0.30409619212150574,0.7,0.8061224222183228,0.8046363064515457,0.8024937061985439,0.10310429334640503,0.7094211665046212,0.7871716022491455,0.8019607843137254,,,,0.8235294222831726,0.796875,0.1254881486564796,0.5112107623318386,0.13969086110591888,5.580345074918114e-08,6.302759913978662e-08,5.7220458984375e-06,7.62939453125e-06,0.0,0.0,0.0,0.0,0.8061224222183228,,,,,,,,,0.08644870668649673,0.059108931571245193,0.0,0.027339773252606392,0.23963001370429993,0.21305260062217712,0.2657739520072937,0.0,0.633641242980957,2.220959186553955,1.5225605964660645,atlas_het,graphatlas_c_beta_-2,graphatlas_certified,ov0.10_cross0.15,,certificate,-2.0,full,none,False,dot,4,60,85,0,85,0.821052610874176,64834,480,6552,0,17.59924006462097,cpu,0,0.9083017110824585,0.11465255171060562,0.5385010838508606,1.0,0.09169816970825195,0.0,0.8568012714385986,1.6652930974960327,0.1493787169456482,0.3146172761917114,0.0072933523915708065,0.6652930378913879,0.029121162369847298,0.27966418862342834,1.6652930974960327,0.6652930378913879,0.12029296159744263,0.4417415261268616,2.3420950867603096e-07,0.05196530744433403,0.09169816970825195,0.31842297315597534,0.5922873616218567,1.5645833015441895,0.5645833611488342,0.2913976013660431,0.6641601324081421,0.03989507257938385,0.6110312342643738,atlas_het__node_classification__graphatlas_c_beta__2__split0__seed4__f20d5fa4a364,f20d5fa4a364,975d6eec98ed54f0
node_classification,accuracy,0.9372822046279907,0.821052610874176,0.8061224222183228,,,,,,,,,,,,0.9372822299651568,0.0773804634809494,0.9176470588235294,0.9372822046279907,0.9373139172534722,0.9363354313413073,0.03019404411315918,0.9056396966303198,0.1309417486190796,0.9362745098039215,0.8210526315789474,0.31972944736480713,0.7142857142857143,0.821052610874176,0.819014351496645,0.8172702040550549,0.16536074876785278,0.7344519536035062,0.872154712677002,0.8159324335794924,0.8061224489795918,0.30409619212150574,0.7,0.8061224222183228,0.8046363064515457,0.8024937061985439,0.10310429334640503,0.7094211665046212,0.7871716022491455,0.8019607843137254,,,,0.8235294222831726,0.796875,0.1254881486564796,0.5112107623318386,0.13969086110591888,5.580345074918114e-08,6.302759913978662e-08,5.7220458984375e-06,7.62939453125e-06,0.0,0.0,0.0,0.0,0.8061224222183228,,,,,,,,,0.08644870668649673,0.059108931571245193,0.0,0.027339773252606392,0.23963001370429993,0.21305260062217712,0.2657739520072937,0.0,0.633641242980957,2.220959186553955,1.5225605964660645,atlas_het,graphatlas_c_beta_-2,graphatlas_certified,ov0.10_cross0.30,,certificate,-2.0,full,none,False,dot,4,60,85,0,85,0.821052610874176,64834,480,6552,0,17.464945316314697,cpu,0,0.9083017110824585,0.11465255171060562,0.5385010838508606,1.0,0.09169816970825195,0.0,0.8568012714385986,1.6652930974960327,0.1493787169456482,0.3146172761917114,0.0072933523915708065,0.6652930378913879,0.029121162369847298,0.27966418862342834,1.6652930974960327,0.6652930378913879,0.12029296159744263,0.4417415261268616,2.3420950867603096e-07,0.05196530744433403,0.09169816970825195,0.31842297315597534,0.5922873616218567,1.5645833015441895,0.5645833611488342,0.2913976013660431,0.6641601324081421,0.03989507257938385,0.6110312342643738,atlas_het__node_classification__graphatlas_c_beta__2__split0__seed4__3b6639f0477a,3b6639f0477a,975d6eec98ed54f0
node_classification,accuracy,0.9721254110336304,0.7872340679168701,0.8585858345031738,,,,,,,,,,,,0.9721254355400697,0.043103788048028946,0.9519230769230769,0.9721254110336304,0.972083789210842,0.9724012459843405,0.0247323177754879,0.9582794362087491,0.0751049593091011,0.972937622979459,0.7872340425531915,0.37288743257522583,0.7741935483870968,0.7872340679168701,0.7872340425531915,0.7871382145739275,0.17011991143226624,0.6801633208574345,1.292617917060852,0.7871382145739275,0.8585858585858586,0.23188810050487518,0.8064516129032258,0.8585858345031738,0.8582198799590104,0.8574879227053139,0.11030077934265137,0.7900483665020588,0.44581326842308044,0.859094982078853,,,,0.9166666865348816,0.8253968358039856,0.11681367042518273,0.5373737373737374,0.1455688774585724,5.38098348101812e-08,4.5495166745013194e-08,4.291534423828125e-06,4.76837158203125e-06,0.0,0.0,0.0,0.0,0.8585858345031738,,,,,,,,,0.12217757850885391,0.07290223240852356,0.0,0.04927534610033035,0.2897256016731262,0.2600541114807129,0.29671525955200195,0.0,0.5795605182647705,2.526394844055176,1.4027807712554932,atlas_het,graphatlas_c_beta_0,graphatlas_certified,ov0.10_cross0.00,,certificate,0.0,full,none,False,dot,0,90,115,0,115,0.7872340679168701,64834,480,6540,0,21.75165343284607,cpu,0,0.9431924223899841,0.08887758105993271,0.2014123648405075,1.0,0.05680752545595169,0.0007131214370019734,0.9608802199363708,1.7065749168395996,0.07505327463150024,0.1289752870798111,-8.67781135838186e-09,0.7065749168395996,1.265940063888138e-08,0.3574274480342865,1.7065749168395996,0.7065749168395996,0.0548895001411438,0.7897946238517761,2.496855415756727e-07,0.028551770374178886,0.0568075031042099,0.35834163427352905,0.553924560546875,1.6687500476837158,0.668749988079071,0.355099618434906,0.6790300607681274,0.07948114722967148,0.49601948261260986,atlas_het__node_classification__graphatlas_c_beta_0__split0__seed0__8de2b5713924,8de2b5713924,975d6eec98ed54f0
node_classification,accuracy,0.9721254110336304,0.7872340679168701,0.8585858345031738,,,,,,,,,,,,0.9721254355400697,0.043103788048028946,0.9519230769230769,0.9721254110336304,0.972083789210842,0.9724012459843405,0.0247323177754879,0.9582794362087491,0.0751049593091011,0.972937622979459,0.7872340425531915,0.37288743257522583,0.7741935483870968,0.7872340679168701,0.7872340425531915,0.7871382145739275,0.17011991143226624,0.6801633208574345,1.292617917060852,0.7871382145739275,0.8585858585858586,0.23188810050487518,0.8064516129032258,0.8585858345031738,0.8582198799590104,0.8574879227053139,0.11030077934265137,0.7900483665020588,0.44581326842308044,0.859094982078853,,,,0.9166666865348816,0.8253968358039856,0.11681367042518273,0.5373737373737374,0.1455688774585724,5.38098348101812e-08,4.5495166745013194e-08,4.291534423828125e-06,4.76837158203125e-06,0.0,0.0,0.0,0.0,0.8585858345031738,,,,,,,,,0.12217757850885391,0.07290223240852356,0.0,0.04927534610033035,0.2897256016731262,0.2600541114807129,0.29671525955200195,0.0,0.5795605182647705,2.526394844055176,1.4027807712554932,atlas_het,graphatlas_c_beta_0,graphatlas_certified,ov0.10_cross0.15,,certificate,0.0,full,none,False,dot,0,90,115,0,115,0.7872340679168701,64834,480,6540,0,21.83385157585144,cpu,0,0.9431924223899841,0.08887758105993271,0.2014123648405075,1.0,0.05680752545595169,0.0007131214370019734,0.9608802199363708,1.7065749168395996,0.07505327463150024,0.1289752870798111,-8.67781135838186e-09,0.7065749168395996,1.265940063888138e-08,0.3574274480342865,1.7065749168395996,0.7065749168395996,0.0548895001411438,0.7897946238517761,2.496855415756727e-07,0.028551770374178886,0.0568075031042099,0.35834163427352905,0.553924560546875,1.6687500476837158,0.668749988079071,0.355099618434906,0.6790300607681274,0.07948114722967148,0.49601948261260986,atlas_het__node_classification__graphatlas_c_beta_0__split0__seed0__88d2e96da59e,88d2e96da59e,975d6eec98ed54f0
node_classification,accuracy,0.9721254110336304,0.7872340679168701,0.8585858345031738,,,,,,,,,,,,0.9721254355400697,0.043103788048028946,0.9519230769230769,0.9721254110336304,0.972083789210842,0.9724012459843405,0.0247323177754879,0.9582794362087491,0.0751049593091011,0.972937622979459,0.7872340425531915,0.37288743257522583,0.7741935483870968,0.7872340679168701,0.7872340425531915,0.7871382145739275,0.17011991143226624,0.6801633208574345,1.292617917060852,0.7871382145739275,0.8585858585858586,0.23188810050487518,0.8064516129032258,0.8585858345031738,0.8582198799590104,0.8574879227053139,0.11030077934265137,0.7900483665020588,0.44581326842308044,0.859094982078853,,,,0.9166666865348816,0.8253968358039856,0.11681367042518273,0.5373737373737374,0.1455688774585724,5.38098348101812e-08,4.5495166745013194e-08,4.291534423828125e-06,4.76837158203125e-06,0.0,0.0,0.0,0.0,0.8585858345031738,,,,,,,,,0.12217757850885391,0.07290223240852356,0.0,0.04927534610033035,0.2897256016731262,0.2600541114807129,0.29671525955200195,0.0,0.5795605182647705,2.526394844055176,1.4027807712554932,atlas_het,graphatlas_c_beta_0,graphatlas_certified,ov0.10_cross0.30,,certificate,0.0,full,none,False,dot,0,90,115,0,115,0.7872340679168701,64834,480,6540,0,22.047412395477295,cpu,0,0.9431924223899841,0.08887758105993271,0.2014123648405075,1.0,0.05680752545595169,0.0007131214370019734,0.9608802199363708,1.7065749168395996,0.07505327463150024,0.1289752870798111,-8.67781135838186e-09,0.7065749168395996,1.265940063888138e-08,0.3574274480342865,1.7065749168395996,0.7065749168395996,0.0548895001411438,0.7897946238517761,2.496855415756727e-07,0.028551770374178886,0.0568075031042099,0.35834163427352905,0.553924560546875,1.6687500476837158,0.668749988079071,0.355099618434906,0.6790300607681274,0.07948114722967148,0.49601948261260986,atlas_het__node_classification__graphatlas_c_beta_0__split0__seed0__62d96d5382f3,62d96d5382f3,975d6eec98ed54f0
node_classification,accuracy,0.8815330862998962,0.8105263113975525,0.8163265585899353,,,,,,,,,,,,0.8815331010452961,0.14761283993721008,0.8390804597701149,0.8815330862998962,0.8809377467646843,0.8804430298214303,0.022951137274503708,0.8224627204882384,0.23581379652023315,0.879353452586638,0.8105263157894737,0.28484344482421875,0.7575757575757576,0.8105263113975525,0.8106798245614035,0.8089015151515152,0.10134170949459076,0.716139925667981,0.5564759373664856,0.8098223615464994,0.8163265306122449,0.26789307594299316,0.7272727272727273,0.8163265585899353,0.8150328984052638,0.8134061930783242,0.1101035475730896,0.727185556718623,0.6400502920150757,0.8138528138528139,,,,0.8048780560493469,0.8245614171028137,-0.03406430786924759,0.5356125356125356,0.17436683177947998,8.414424712555046e-08,7.647906841157237e-08,8.58306884765625e-06,7.62939453125e-06,0.0,0.0,0.0,0.0,0.8163265585899353,,,,,,,,,0.07104384154081345,0.05149763822555542,0.0,0.019546201452612877,0.12265302985906601,0.09688238054513931,0.25770658254623413,1.5501527741434984e-05,0.5842950940132141,2.3522300720214844,0.802025318145752,atlas_het,graphatlas_c_beta_0,graphatlas_certified,ov0.10_cross0.00,,certificate,0.0,full,none,False,dot,1,50,75,0,75,0.8105263113975525,64834,480,6456,0,14.332685470581055,cpu,0,0.9615113139152527,0.043453603982925415,0.5855559706687927,1.0,0.03848859667778015,0.0,0.9960647225379944,1.4214683771133423,0.05387793108820915,0.08535919338464737,-3.173332485673086e-09,0.4214684069156647,6.34252517173195e-09,0.1911536157131195,1.4214683771133423,0.4214684069156647,0.05255764722824097,0.279793381690979,2.342312228620358e-07,0.010030205361545086,0.03848860412836075,0.20983104407787323,0.7490190267562866,1.3583333492279053,0.3583333194255829,0.1931464523077011,0.6465350389480591,0.017237432301044464,0.7823324203491211,atlas_het__node_classification__graphatlas_c_beta_0__split0__seed1__45c8cded896d,45c8cded896d,975d6eec98ed54f0
node_classification,accuracy,0.8815330862998962,0.8105263113975525,0.8163265585899353,,,,,,,,,,,,0.8815331010452961,0.14761283993721008,0.8390804597701149,0.8815330862998962,0.8809377467646843,0.8804430298214303,0.022951137274503708,0.8224627204882384,0.23581379652023315,0.879353452586638,0.8105263157894737,0.28484344482421875,0.7575757575757576,0.8105263113975525,0.8106798245614035,0.8089015151515152,0.10134170949459076,0.716139925667981,0.5564759373664856,0.8098223615464994,0.8163265306122449,0.26789307594299316,0.7272727272727273,0.8163265585899353,0.8150328984052638,0.8134061930783242,0.1101035475730896,0.727185556718623,0.6400502920150757,0.8138528138528139,,,,0.8048780560493469,0.8245614171028137,-0.03406430786924759,0.5356125356125356,0.17436683177947998,8.414424712555046e-08,7.647906841157237e-08,8.58306884765625e-06,7.62939453125e-06,0.0,0.0,0.0,0.0,0.8163265585899353,,,,,,,,,0.07104384154081345,0.05149763822555542,0.0,0.019546201452612877,0.12265302985906601,0.09688238054513931,0.25770658254623413,1.5501527741434984e-05,0.5842950940132141,2.3522300720214844,0.802025318145752,atlas_het,graphatlas_c_beta_0,graphatlas_certified,ov0.10_cross0.15,,certificate,0.0,full,none,False,dot,1,50,75,0,75,0.8105263113975525,64834,480,6456,0,14.344468593597412,cpu,0,0.9615113139152527,0.043453603982925415,0.5855559706687927,1.0,0.03848859667778015,0.0,0.9960647225379944,1.4214683771133423,0.05387793108820915,0.08535919338464737,-3.173332485673086e-09,0.4214684069156647,6.34252517173195e-09,0.1911536157131195,1.4214683771133423,0.4214684069156647,0.05255764722824097,0.279793381690979,2.342312228620358e-07,0.010030205361545086,0.03848860412836075,0.20983104407787323,0.7490190267562866,1.3583333492279053,0.3583333194255829,0.1931464523077011,0.6465350389480591,0.017237432301044464,0.7823324203491211,atlas_het__node_classification__graphatlas_c_beta_0__split0__seed1__f72e77d50f92,f72e77d50f92,975d6eec98ed54f0
node_classification,accuracy,0.8815330862998962,0.8105263113975525,0.8163265585899353,,,,,,,,,,,,0.8815331010452961,0.14761283993721008,0.8390804597701149,0.8815330862998962,0.8809377467646843,0.8804430298214303,0.022951137274503708,0.8224627204882384,0.23581379652023315,0.879353452586638,0.8105263157894737,0.28484344482421875,0.7575757575757576,0.8105263113975525,0.8106798245614035,0.8089015151515152,0.10134170949459076,0.716139925667981,0.5564759373664856,0.8098223615464994,0.8163265306122449,0.26789307594299316,0.7272727272727273,0.8163265585899353,0.8150328984052638,0.8134061930783242,0.1101035475730896,0.727185556718623,0.6400502920150757,0.8138528138528139,,,,0.8048780560493469,0.8245614171028137,-0.03406430786924759,0.5356125356125356,0.17436683177947998,8.414424712555046e-08,7.647906841157237e-08,8.58306884765625e-06,7.62939453125e-06,0.0,0.0,0.0,0.0,0.8163265585899353,,,,,,,,,0.07104384154081345,0.05149763822555542,0.0,0.019546201452612877,0.12265302985906601,0.09688238054513931,0.25770658254623413,1.5501527741434984e-05,0.5842950940132141,2.3522300720214844,0.802025318145752,atlas_het,graphatlas_c_beta_0,graphatlas_certified,ov0.10_cross0.30,,certificate,0.0,full,none,False,dot,1,50,75,0,75,0.8105263113975525,64834,480,6456,0,14.49359393119812,cpu,0,0.9615113139152527,0.043453603982925415,0.5855559706687927,1.0,0.03848859667778015,0.0,0.9960647225379944,1.4214683771133423,0.05387793108820915,0.08535919338464737,-3.173332485673086e-09,0.4214684069156647,6.34252517173195e-09,0.1911536157131195,1.4214683771133423,0.4214684069156647,0.05255764722824097,0.279793381690979,2.342312228620358e-07,0.010030205361545086,0.03848860412836075,0.20983104407787323,0.7490190267562866,1.3583333492279053,0.3583333194255829,0.1931464523077011,0.6465350389480591,0.017237432301044464,0.7823324203491211,atlas_het__node_classification__graphatlas_c_beta_0__split0__seed1__2c7fbc4ebe5a,2c7fbc4ebe5a,975d6eec98ed54f0
node_classification,accuracy,0.9268292784690857,0.8315789699554443,0.704081654548645,,,,,,,,,,,,0.926829268292683,0.11778781563043594,0.8068181818181818,0.9268292784690857,0.9252249293366622,0.9236515712633286,0.06128670275211334,0.8924920494062909,0.19674238562583923,0.9221972606599653,0.8315789473684211,0.30216488242149353,0.8125,0.8315789699554443,0.8319411599612867,0.8325721163426513,0.11488177627325058,0.747330657153063,1.2000609636306763,0.8310091277890467,0.7040816326530612,0.46010273694992065,0.5,0.704081654548645,0.6978541416566627,0.6950980392156864,0.212575301527977,0.5625552083247347,1.1976310014724731,0.6953823953823953,,,,0.6904761791229248,0.7142857313156128,0.0840335755107101,0.4936708860759494,0.09987619519233704,6.712496514182931e-08,7.678010405243185e-08,7.62939453125e-06,9.5367431640625e-06,0.0,0.0,0.0,0.0,0.704081654548645,,,,,,,,,0.07527701556682587,0.051829684525728226,0.0,0.02344733104109764,0.1396551877260208,0.10453996807336807,0.351152241230011,0.0,0.49434423446655273,2.825955390930176,1.4143176078796387,atlas_het,graphatlas_c_beta_0,graphatlas_certified,ov0.10_cross0.00,,certificate,0.0,full,none,False,dot,2,65,90,0,90,0.8315789699554443,64834,480,6506,0,17.23168134689331,cpu,0,0.9497790336608887,0.06865692883729935,0.16324269771575928,1.0,0.05022096261382103,0.0006455083494074643,0.9774609804153442,1.6636950969696045,0.05984744802117348,0.09730026125907898,-1.8295713832827687e-09,0.6636950373649597,1.007843231093375e-08,0.33279314637184143,1.6636950969696045,0.6636950373649597,0.04795491695404053,0.5852214097976685,2.4718454483263486e-07,0.02027205377817154,0.050220951437950134,0.3562754690647125,0.618762195110321,1.6041666269302368,0.6041666865348816,0.33363431692123413,0.6661688685417175,0.061513300985097885,0.5533933639526367,atlas_het__node_classification__graphatlas_c_beta_0__split0__seed2__ea158bab0a00,ea158bab0a00,975d6eec98ed54f0
