dataset,task,model,model_family,seed,split,metric_name,train_metric,val_metric,test_metric,best_epoch,last_epoch,runtime_seconds,parameters,device,num_nodes,num_edges,peak_cuda_memory_bytes
hetgb_amazon,node_classification,graphatlas_c,graphatlas_certified,0,0,accuracy,0.36787521839141846,0.36779356002807617,0.36795687675476074,10,50,568.7453501224518,1855653,cuda,24492,186100,11691274240
