task,metric_name,train_metric,val_metric,test_metric,train_link_roc_auc,val_link_roc_auc,test_link_roc_auc,train_link_average_precision,val_link_average_precision,test_link_average_precision,train_link_mrr,val_link_mrr,test_link_mrr,test_link_hits_at_10,test_link_hits_at_50,train_accuracy,train_micro_f1,train_balanced_accuracy,train_worst_class_recall,train_mcc,train_macro_f1,train_brier,train_nll,train_weighted_f1,train_ece,val_accuracy,val_micro_f1,val_balanced_accuracy,val_worst_class_recall,val_mcc,val_macro_f1,val_brier,val_nll,val_weighted_f1,val_ece,test_accuracy,test_micro_f1,test_balanced_accuracy,test_worst_class_recall,test_mcc,test_macro_f1,test_brier,test_nll,test_weighted_f1,test_ece,train_roc_auc,val_roc_auc,test_roc_auc,boundary_accuracy,interior_accuracy,chart_ari,overlap_f1,reconstruction_error,invariance_error_affine,invariance_error_nonlinear,invariance_logit_max_affine,invariance_logit_max_nonlinear,intervention_flip_rate_affine,intervention_flip_rate_nonlinear,intervention_test_metric_drop_affine,intervention_test_metric_drop_nonlinear,intervention_test_metric_nonlinear,metric_recovery_error,metric_recovery_mean_error,transition_error,local_distortion,cross_chart_distortion,curvature_flat_fraction,curvature_positive_fraction,curvature_negative_fraction,cocycle_error,inverse_cycle_error,triple_cocycle_error,path_consistency_error,metric_compatibility_error,metric_direction_error,metric_scale_error,chart_rank_error,chart_min_relative_singular_value,chart_condition_number,geometry_error,dataset,model,model_family,condition_id,intervention_profile,certified_routing_mode,transportability_beta,readout_mode,coordinate_activation,coordinate_left_linear,link_decoder,seed,best_epoch,last_epoch,resumed_from_epoch,trained_epochs_this_call,best_val_metric,parameters,num_nodes,num_edges,peak_cuda_memory_bytes,runtime_seconds,device,split,transportability_mean,transportability_std,transportability_min,transportability_max,distortion_mean,fraction_q_below_025,fraction_q_above_075,active_source_chart_count,q_route_spread_mean,q_route_spread_p90,routing_kl_from_membership,fraction_edges_with_multiple_source_charts,routing_total_variation_from_membership,routing_entropy_mean,active_target_chart_count,fraction_edges_with_multiple_target_charts,q_route_spread_median,q_route_spread_max,q_delta_closure_error,routing_opportunity,irreducible_transport_risk,cross_chart_mass,q_reference_agreement,mean_active_charts,overlap_ratio,membership_entropy_mean,membership_entropy_p90,chart_utilization_min,chart_utilization_max,run_id,config_hash,source_hash,native_heterogeneous,homogeneous_projection,neighbor_sampling,batch_size,fanout,sampled_nodes,sampled_edges,sampled_batches,val_f1,val_precision,val_recall,val_average_precision,test_f1,test_precision,test_recall,test_average_precision,experiment_name,experiment_stage,result_source,selection_protocol,is_formal_result,legacy_rows_missing_metadata,primary_metric_name,primary_metric_value,panel
node_classification,accuracy,0.8850173950195312,0.821052610874176,0.7857142686843872,,,,,,,,,,,,0.8850173950195312,0.8850174216027874,0.8829181768751587,0.8080808080808081,0.8305566242394108,0.8836444757543735,0.1452318578958511,0.2427837401628494,0.8837137999244202,0.0425400473177433,0.821052610874176,0.8210526315789474,0.8199233716475095,0.7575757575757576,0.7328968935229352,0.8208946862996158,0.2501948773860931,0.5382298231124878,0.8202433620863939,0.111753225326538,0.7857142686843872,0.7857142857142857,0.7845598845598846,0.6060606060606061,0.686144100588429,0.7792136591478697,0.2937405705451965,0.869886577129364,0.7804348243056621,0.1031796783208847,,,,0.7857142686843872,,0.0241676476467334,0.8206388206388207,0.2052116394042968,8.048956345874103e-08,7.045100858249499e-08,5.7220458984375e-06,5.7220458984375e-06,0.0,0.0,0.0,0.0,0.7857142686843872,,,,,,,,,0.2628620266914367,0.1872020363807678,0.0,0.0756599754095077,0.1798144280910492,0.1442573964595794,0.3555703163146972,0.0,0.514946460723877,2.795305728912353,1.2013120651245115,atlas_het,graphatlas_c,graphatlas_certified,ov0.55_cross0.15,,certificate,1.0,full,none,False,dot,1,55,80,0.0,80.0,0.821052610874176,64834,480,6456,0.0,16.670550107955933,cpu,0,0.9605898261070251,0.0533842369914054,0.450415164232254,1.0,0.0394101366400718,0.0,0.9899739027023317,1.7307931184768677,0.0448327586054801,0.0950865745544433,0.0002551400102674,0.7307930588722229,0.0062328376807272,0.4187648296356201,1.7307931184768677,0.7307930588722229,0.0332309603691101,0.3198615312576294,2.628424908834859e-07,0.0162936877459287,0.0394101366400718,0.3951374292373657,0.6203531622886658,1.6958333253860474,0.6958333253860474,0.4199355840682983,0.6904945969581604,0.2106750160455703,0.5785837769508362,atlas_het__node_classification__graphatlas_c__split0__seed1__8656bde6e424,8656bde6e424,975d6eec98ed54f0,,,,,,,,,,,,,,,,,unknown,unknown,legacy_unspecified,validation_selected,True,True,test_metric,0.7857142686843872,certificate
node_classification,accuracy,0.8850173950195312,0.821052610874176,0.7857142686843872,,,,,,,,,,,,0.8850173950195312,0.8850174216027874,0.8829181768751587,0.8080808080808081,0.8305566242394108,0.8836444757543735,0.1452318578958511,0.2427837401628494,0.8837137999244202,0.0425400473177433,0.821052610874176,0.8210526315789474,0.8199233716475095,0.7575757575757576,0.7328968935229352,0.8208946862996158,0.2501948773860931,0.5382298231124878,0.8202433620863939,0.111753225326538,0.7857142686843872,0.7857142857142857,0.7845598845598846,0.6060606060606061,0.686144100588429,0.7792136591478697,0.2937405705451965,0.869886577129364,0.7804348243056621,0.1031796783208847,,,,0.7857142686843872,,0.0241676476467334,0.8206388206388207,0.2052116394042968,8.048956345874103e-08,7.045100858249499e-08,5.7220458984375e-06,5.7220458984375e-06,0.0,0.0,0.0,0.0,0.7857142686843872,,,,,,,,,0.2628620266914367,0.1872020363807678,0.0,0.0756599754095077,0.1798144280910492,0.1442573964595794,0.3555703163146972,0.0,0.514946460723877,2.795305728912353,1.2013120651245115,atlas_het,graphatlas_c,graphatlas_certified,ov0.55_cross0.30,,certificate,1.0,full,none,False,dot,1,55,80,0.0,80.0,0.821052610874176,64834,480,6456,0.0,16.581910610198975,cpu,0,0.9605898261070251,0.0533842369914054,0.450415164232254,1.0,0.0394101366400718,0.0,0.9899739027023317,1.7307931184768677,0.0448327586054801,0.0950865745544433,0.0002551400102674,0.7307930588722229,0.0062328376807272,0.4187648296356201,1.7307931184768677,0.7307930588722229,0.0332309603691101,0.3198615312576294,2.628424908834859e-07,0.0162936877459287,0.0394101366400718,0.3951374292373657,0.6203531622886658,1.6958333253860474,0.6958333253860474,0.4199355840682983,0.6904945969581604,0.2106750160455703,0.5785837769508362,atlas_het__node_classification__graphatlas_c__split0__seed1__0242de9a18f7,0242de9a18f7,975d6eec98ed54f0,,,,,,,,,,,,,,,,,unknown,unknown,legacy_unspecified,validation_selected,True,True,test_metric,0.7857142686843872,certificate
node_classification,accuracy,0.8850173950195312,0.821052610874176,0.7857142686843872,,,,,,,,,,,,0.8850173950195312,0.8850174216027874,0.8829181768751587,0.8080808080808081,0.8305566242394108,0.8836444757543735,0.1452318578958511,0.2427837401628494,0.8837137999244202,0.0425400473177433,0.821052610874176,0.8210526315789474,0.8199233716475095,0.7575757575757576,0.7328968935229352,0.8208946862996158,0.2501948773860931,0.5382298231124878,0.8202433620863939,0.111753225326538,0.7857142686843872,0.7857142857142857,0.7845598845598846,0.6060606060606061,0.686144100588429,0.7792136591478697,0.2937405705451965,0.869886577129364,0.7804348243056621,0.1031796783208847,,,,0.7857142686843872,,0.0241676476467334,0.8206388206388207,0.2052116394042968,8.048956345874103e-08,7.045100858249499e-08,5.7220458984375e-06,5.7220458984375e-06,0.0,0.0,0.0,0.0,0.7857142686843872,,,,,,,,,0.2628620266914367,0.1872020363807678,0.0,0.0756599754095077,0.1798144280910492,0.1442573964595794,0.3555703163146972,0.0,0.514946460723877,2.795305728912353,1.2013120651245115,atlas_het,graphatlas_c,graphatlas_certified,ov0.55_cross0.50,,certificate,1.0,full,none,False,dot,1,55,80,0.0,80.0,0.821052610874176,64834,480,6456,0.0,16.550164699554443,cpu,0,0.9605898261070251,0.0533842369914054,0.450415164232254,1.0,0.0394101366400718,0.0,0.9899739027023317,1.7307931184768677,0.0448327586054801,0.0950865745544433,0.0002551400102674,0.7307930588722229,0.0062328376807272,0.4187648296356201,1.7307931184768677,0.7307930588722229,0.0332309603691101,0.3198615312576294,2.628424908834859e-07,0.0162936877459287,0.0394101366400718,0.3951374292373657,0.6203531622886658,1.6958333253860474,0.6958333253860474,0.4199355840682983,0.6904945969581604,0.2106750160455703,0.5785837769508362,atlas_het__node_classification__graphatlas_c__split0__seed1__c7f207b55c9f,c7f207b55c9f,975d6eec98ed54f0,,,,,,,,,,,,,,,,,unknown,unknown,legacy_unspecified,validation_selected,True,True,test_metric,0.7857142686843872,certificate
node_classification,accuracy,0.895470380783081,0.8315789699554443,0.8163265585899353,,,,,,,,,,,,0.895470380783081,0.8954703832752613,0.8938169679036868,0.8620689655172413,0.8428707604127654,0.8943124635907435,0.1318860948085785,0.2141091525554657,0.8952865191463985,0.0440839827060699,0.8315789699554443,0.8315789473684211,0.8314176245210728,0.8181818181818182,0.7485439441782563,0.8313186509907822,0.2975499331951141,0.6783283352851868,0.8331895312050618,0.1335289776325225,0.8163265585899353,0.8163265306122449,0.814862914862915,0.696969696969697,0.7295179549906766,0.8133625250866631,0.2640359699726105,0.6384133100509644,0.814781676217285,0.1105098873376846,,,,0.8292682766914368,0.8070175647735596,-0.0331231180959782,0.5517241379310345,0.189323678612709,9.843103754292316e-08,8.390811956360268e-08,1.52587890625e-05,5.7220458984375e-06,0.0,0.0,0.0,0.0,0.8163265585899353,,,,,,,,,0.0731680616736412,0.0527419559657573,0.0,0.0204261057078838,0.1191862076520919,0.0954926460981369,0.2369356453418731,1.952475213329308e-05,0.5818737745285034,2.3704957962036133,0.7419161200523376,atlas_het,graphatlas_c,graphatlas_certified,ov0.10_cross0.00,,certificate,1.0,full,none,False,dot,1,50,75,0.0,75.0,0.8315789699554443,64834,480,6456,0.0,15.574329137802124,cpu,0,0.9608392119407654,0.0455556213855743,0.480132132768631,1.0,0.0391607582569122,0.0,0.9951723217964172,1.4076827764511108,0.0574113428592681,0.0866868495941162,0.000136636022944,0.4076827764511108,0.003692484460771,0.1878190785646438,1.4076827764511108,0.4076827764511108,0.0586043000221252,0.2418342232704162,2.3780765445735602e-07,0.0104335313662886,0.0391607694327831,0.207807645201683,0.7697749137878418,1.3520833253860474,0.3520833253860473,0.1896604597568512,0.6470888257026672,0.0129548804834485,0.779316246509552,atlas_het__node_classification__graphatlas_c__split0__seed1__394bc13a9e33,394bc13a9e33,975d6eec98ed54f0,,,,,,,,,,,,,,,,,unknown,unknown,legacy_unspecified,validation_selected,True,True,test_metric,0.8163265585899353,certificate
node_classification,accuracy,0.895470380783081,0.8315789699554443,0.8163265585899353,,,,,,,,,,,,0.895470380783081,0.8954703832752613,0.8938169679036868,0.8620689655172413,0.8428707604127654,0.8943124635907435,0.1318860948085785,0.2141091525554657,0.8952865191463985,0.0440839827060699,0.8315789699554443,0.8315789473684211,0.8314176245210728,0.8181818181818182,0.7485439441782563,0.8313186509907822,0.2975499331951141,0.6783283352851868,0.8331895312050618,0.1335289776325225,0.8163265585899353,0.8163265306122449,0.814862914862915,0.696969696969697,0.7295179549906766,0.8133625250866631,0.2640359699726105,0.6384133100509644,0.814781676217285,0.1105098873376846,,,,0.8292682766914368,0.8070175647735596,-0.0331231180959782,0.5517241379310345,0.189323678612709,9.843103754292316e-08,8.390811956360268e-08,1.52587890625e-05,5.7220458984375e-06,0.0,0.0,0.0,0.0,0.8163265585899353,,,,,,,,,0.0731680616736412,0.0527419559657573,0.0,0.0204261057078838,0.1191862076520919,0.0954926460981369,0.2369356453418731,1.952475213329308e-05,0.5818737745285034,2.3704957962036133,0.7419161200523376,atlas_het,graphatlas_c,graphatlas_certified,ov0.10_cross0.15,,certificate,1.0,full,none,False,dot,1,50,75,0.0,75.0,0.8315789699554443,64834,480,6456,0.0,15.40701675415039,cpu,0,0.9608392119407654,0.0455556213855743,0.480132132768631,1.0,0.0391607582569122,0.0,0.9951723217964172,1.4076827764511108,0.0574113428592681,0.0866868495941162,0.000136636022944,0.4076827764511108,0.003692484460771,0.1878190785646438,1.4076827764511108,0.4076827764511108,0.0586043000221252,0.2418342232704162,2.3780765445735602e-07,0.0104335313662886,0.0391607694327831,0.207807645201683,0.7697749137878418,1.3520833253860474,0.3520833253860473,0.1896604597568512,0.6470888257026672,0.0129548804834485,0.779316246509552,atlas_het__node_classification__graphatlas_c__split0__seed1__ec653b0a49cb,ec653b0a49cb,975d6eec98ed54f0,,,,,,,,,,,,,,,,,unknown,unknown,legacy_unspecified,validation_selected,True,True,test_metric,0.8163265585899353,certificate
node_classification,accuracy,0.895470380783081,0.8315789699554443,0.8163265585899353,,,,,,,,,,,,0.895470380783081,0.8954703832752613,0.8938169679036868,0.8620689655172413,0.8428707604127654,0.8943124635907435,0.1318860948085785,0.2141091525554657,0.8952865191463985,0.0440839827060699,0.8315789699554443,0.8315789473684211,0.8314176245210728,0.8181818181818182,0.7485439441782563,0.8313186509907822,0.2975499331951141,0.6783283352851868,0.8331895312050618,0.1335289776325225,0.8163265585899353,0.8163265306122449,0.814862914862915,0.696969696969697,0.7295179549906766,0.8133625250866631,0.2640359699726105,0.6384133100509644,0.814781676217285,0.1105098873376846,,,,0.8292682766914368,0.8070175647735596,-0.0331231180959782,0.5517241379310345,0.189323678612709,9.843103754292316e-08,8.390811956360268e-08,1.52587890625e-05,5.7220458984375e-06,0.0,0.0,0.0,0.0,0.8163265585899353,,,,,,,,,0.0731680616736412,0.0527419559657573,0.0,0.0204261057078838,0.1191862076520919,0.0954926460981369,0.2369356453418731,1.952475213329308e-05,0.5818737745285034,2.3704957962036133,0.7419161200523376,atlas_het,graphatlas_c,graphatlas_certified,ov0.10_cross0.30,,certificate,1.0,full,none,False,dot,1,50,75,0.0,75.0,0.8315789699554443,64834,480,6456,0.0,15.550911664962769,cpu,0,0.9608392119407654,0.0455556213855743,0.480132132768631,1.0,0.0391607582569122,0.0,0.9951723217964172,1.4076827764511108,0.0574113428592681,0.0866868495941162,0.000136636022944,0.4076827764511108,0.003692484460771,0.1878190785646438,1.4076827764511108,0.4076827764511108,0.0586043000221252,0.2418342232704162,2.3780765445735602e-07,0.0104335313662886,0.0391607694327831,0.207807645201683,0.7697749137878418,1.3520833253860474,0.3520833253860473,0.1896604597568512,0.6470888257026672,0.0129548804834485,0.779316246509552,atlas_het__node_classification__graphatlas_c__split0__seed1__67f4ef96a97c,67f4ef96a97c,975d6eec98ed54f0,,,,,,,,,,,,,,,,,unknown,unknown,legacy_unspecified,validation_selected,True,True,test_metric,0.8163265585899353,certificate
node_classification,accuracy,0.9337978959083556,0.8315789699554443,0.7448979616165161,,,,,,,,,,,,0.9337978959083556,0.9337979094076656,0.9322186387832234,0.8977272727272727,0.9011465857739068,0.933988508369031,0.0886555016040802,0.1432911604642868,0.9338710958710426,0.0290476344525814,0.8315789699554443,0.8315789473684211,0.8271636240703177,0.7241379310344828,0.7473304334412235,0.8279022620571915,0.2878499627113342,1.2861889600753784,0.8302931464384393,0.1466467082500457,0.7448979616165161,0.7448979591836735,0.7378066378066378,0.5666666666666667,0.6207539525510652,0.7380103556574144,0.4191727638244629,1.2706632614135742,0.7405052930263014,0.1860351860523224,,,,0.6904761791229248,0.7857142686843872,0.0736394928400888,0.4488017429193899,0.1008816137909889,6.235517702180006e-08,7.020908299182338e-08,1.52587890625e-05,1.52587890625e-05,0.0,0.0,0.0,0.0,0.7448979616165161,,,,,,,,,0.1252801120281219,0.0901516824960708,0.0,0.0351284220814704,0.139445886015892,0.1051813289523124,0.342645525932312,2.958009463327471e-05,0.4900529980659485,2.9780373573303223,1.359782338142395,atlas_het,graphatlas_c,graphatlas_certified,ov0.10_cross0.50,,certificate,1.0,full,none,False,dot,2,80,105,0.0,105.0,0.8315789699554443,64834,480,6506,0.0,21.4083263874054,cpu,0,0.9802778959274292,0.0442312471568584,0.2485552132129669,1.0,0.0197221860289573,0.000113507376227,0.9926787614822388,1.612972617149353,0.0177465286105871,0.0333859622478485,4.200578041491099e-05,0.612972617149353,0.0020461820531636,0.3336382508277893,1.612972617149353,0.612972617149353,0.0135701298713684,0.3953580856323242,2.6003795028373133e-07,0.0063093439675867,0.0197221953421831,0.3852903544902801,0.6793729066848755,1.5729166269302368,0.5729166865348816,0.3347954154014587,0.6908431649208069,0.1407177448272705,0.5390971302986145,atlas_het__node_classification__graphatlas_c__split0__seed2__f1ddc72a2dfa,f1ddc72a2dfa,975d6eec98ed54f0,,,,,,,,,,,,,,,,,unknown,unknown,legacy_unspecified,validation_selected,True,True,test_metric,0.7448979616165161,certificate
node_classification,accuracy,0.9581881761550904,0.8105263113975525,0.7346938848495483,,,,,,,,,,,,0.9581881761550904,0.9581881533101044,0.9592391470802628,0.931372549019608,0.9380084825927476,0.957859978075726,0.0642609372735023,0.1103917732834816,0.9584537178556566,0.0288363918662071,0.8105263113975525,0.8105263157894737,0.8101757944557133,0.75,0.7154589101731957,0.8119830091661077,0.3373647630214691,1.2971495389938354,0.8106604539517808,0.1528678238391876,0.7346938848495483,0.7346938775510204,0.7266955266955267,0.5333333333333333,0.6059746012545852,0.7248621553884712,0.3642849922180176,0.931915283203125,0.7282415221727789,0.1827550828456878,,,,0.6393442749977112,0.8918918967247009,0.1141327109382176,0.5776293823038398,0.0783404931426048,7.351545860956321e-08,6.500850702195748e-08,3.814697265625e-05,1.52587890625e-05,0.0,0.0,0.0,0.0,0.7346938848495483,,,,,,,,,0.1578481197357177,0.1202749907970428,0.0,0.0375731214880943,0.1681673377752304,0.1374785602092743,0.3068878948688507,1.5205042700472404e-06,0.5197497010231018,2.7624292373657227,0.8137639760971069,atlas_het,graphatlas_c,graphatlas_certified,ov0.25_cross0.00,,certificate,1.0,full,none,False,dot,2,85,110,0.0,110.0,0.8105263113975525,64834,480,6506,0.0,22.45799350738525,cpu,0,0.9559466242790222,0.079868696630001,0.0226614829152822,1.0,0.0440533384680748,0.0034550838172435,0.982340693473816,1.6394097805023191,0.0465543046593666,0.070004366338253,0.0003034663968719,0.6394097805023193,0.005674353800714,0.353940337896347,1.6394097805023191,0.6394097805023193,0.0447173118591308,0.7234916687011719,2.41396520550552e-07,0.0157295819371938,0.0440533310174942,0.3505908250808716,0.6626191139221191,1.59375,0.59375,0.35159432888031,0.6880176663398743,0.0399707220494747,0.5508197546005249,atlas_het__node_classification__graphatlas_c__split0__seed2__51e242e7664b,51e242e7664b,975d6eec98ed54f0,,,,,,,,,,,,,,,,,unknown,unknown,legacy_unspecified,validation_selected,True,True,test_metric,0.7346938848495483,certificate
node_classification,accuracy,0.9581881761550904,0.8105263113975525,0.7346938848495483,,,,,,,,,,,,0.9581881761550904,0.9581881533101044,0.9592391470802628,0.931372549019608,0.9380084825927476,0.957859978075726,0.0642609372735023,0.1103917732834816,0.9584537178556566,0.0288363918662071,0.8105263113975525,0.8105263157894737,0.8101757944557133,0.75,0.7154589101731957,0.8119830091661077,0.3373647630214691,1.2971495389938354,0.8106604539517808,0.1528678238391876,0.7346938848495483,0.7346938775510204,0.7266955266955267,0.5333333333333333,0.6059746012545852,0.7248621553884712,0.3642849922180176,0.931915283203125,0.7282415221727789,0.1827550828456878,,,,0.6393442749977112,0.8918918967247009,0.1141327109382176,0.5776293823038398,0.0783404931426048,7.351545860956321e-08,6.500850702195748e-08,3.814697265625e-05,1.52587890625e-05,0.0,0.0,0.0,0.0,0.7346938848495483,,,,,,,,,0.1578481197357177,0.1202749907970428,0.0,0.0375731214880943,0.1681673377752304,0.1374785602092743,0.3068878948688507,1.5205042700472404e-06,0.5197497010231018,2.7624292373657227,0.8137639760971069,atlas_het,graphatlas_c,graphatlas_certified,ov0.25_cross0.15,,certificate,1.0,full,none,False,dot,2,85,110,0.0,110.0,0.8105263113975525,64834,480,6506,0.0,23.3186776638031,cpu,0,0.9559466242790222,0.079868696630001,0.0226614829152822,1.0,0.0440533384680748,0.0034550838172435,0.982340693473816,1.6394097805023191,0.0465543046593666,0.070004366338253,0.0003034663968719,0.6394097805023193,0.005674353800714,0.353940337896347,1.6394097805023191,0.6394097805023193,0.0447173118591308,0.7234916687011719,2.41396520550552e-07,0.0157295819371938,0.0440533310174942,0.3505908250808716,0.6626191139221191,1.59375,0.59375,0.35159432888031,0.6880176663398743,0.0399707220494747,0.5508197546005249,atlas_het__node_classification__graphatlas_c__split0__seed2__1ef79d04f2b0,1ef79d04f2b0,975d6eec98ed54f0,,,,,,,,,,,,,,,,,unknown,unknown,legacy_unspecified,validation_selected,True,True,test_metric,0.7346938848495483,certificate
node_classification,accuracy,0.9581881761550904,0.8105263113975525,0.7346938848495483,,,,,,,,,,,,0.9581881761550904,0.9581881533101044,0.9592391470802628,0.931372549019608,0.9380084825927476,0.957859978075726,0.0642609372735023,0.1103917732834816,0.9584537178556566,0.0288363918662071,0.8105263113975525,0.8105263157894737,0.8101757944557133,0.75,0.7154589101731957,0.8119830091661077,0.3373647630214691,1.2971495389938354,0.8106604539517808,0.1528678238391876,0.7346938848495483,0.7346938775510204,0.7266955266955267,0.5333333333333333,0.6059746012545852,0.7248621553884712,0.3642849922180176,0.931915283203125,0.7282415221727789,0.1827550828456878,,,,0.6393442749977112,0.8918918967247009,0.1141327109382176,0.5776293823038398,0.0783404931426048,7.351545860956321e-08,6.500850702195748e-08,3.814697265625e-05,1.52587890625e-05,0.0,0.0,0.0,0.0,0.7346938848495483,,,,,,,,,0.1578481197357177,0.1202749907970428,0.0,0.0375731214880943,0.1681673377752304,0.1374785602092743,0.3068878948688507,1.5205042700472404e-06,0.5197497010231018,2.7624292373657227,0.8137639760971069,atlas_het,graphatlas_c,graphatlas_certified,ov0.25_cross0.30,,certificate,1.0,full,none,False,dot,2,85,110,0.0,110.0,0.8105263113975525,64834,480,6506,0.0,22.28689360618592,cpu,0,0.9559466242790222,0.079868696630001,0.0226614829152822,1.0,0.0440533384680748,0.0034550838172435,0.982340693473816,1.6394097805023191,0.0465543046593666,0.070004366338253,0.0003034663968719,0.6394097805023193,0.005674353800714,0.353940337896347,1.6394097805023191,0.6394097805023193,0.0447173118591308,0.7234916687011719,2.41396520550552e-07,0.0157295819371938,0.0440533310174942,0.3505908250808716,0.6626191139221191,1.59375,0.59375,0.35159432888031,0.6880176663398743,0.0399707220494747,0.5508197546005249,atlas_het__node_classification__graphatlas_c__split0__seed2__01d8c0ac26e9,01d8c0ac26e9,975d6eec98ed54f0,,,,,,,,,,,,,,,,,unknown,unknown,legacy_unspecified,validation_selected,True,True,test_metric,0.7346938848495483,certificate
node_classification,accuracy,0.9581881761550904,0.8105263113975525,0.7346938848495483,,,,,,,,,,,,0.9581881761550904,0.9581881533101044,0.9592391470802628,0.931372549019608,0.9380084825927476,0.957859978075726,0.0642609372735023,0.1103917732834816,0.9584537178556566,0.0288363918662071,0.8105263113975525,0.8105263157894737,0.8101757944557133,0.75,0.7154589101731957,0.8119830091661077,0.3373647630214691,1.2971495389938354,0.8106604539517808,0.1528678238391876,0.7346938848495483,0.7346938775510204,0.7266955266955267,0.5333333333333333,0.6059746012545852,0.7248621553884712,0.3642849922180176,0.931915283203125,0.7282415221727789,0.1827550828456878,,,,0.6393442749977112,0.8918918967247009,0.1141327109382176,0.5776293823038398,0.0783404931426048,7.351545860956321e-08,6.500850702195748e-08,3.814697265625e-05,1.52587890625e-05,0.0,0.0,0.0,0.0,0.7346938848495483,,,,,,,,,0.1578481197357177,0.1202749907970428,0.0,0.0375731214880943,0.1681673377752304,0.1374785602092743,0.3068878948688507,1.5205042700472404e-06,0.5197497010231018,2.7624292373657227,0.8137639760971069,atlas_het,graphatlas_c,graphatlas_certified,ov0.25_cross0.50,,certificate,1.0,full,none,False,dot,2,85,110,0.0,110.0,0.8105263113975525,64834,480,6506,0.0,22.365254878997803,cpu,0,0.9559466242790222,0.079868696630001,0.0226614829152822,1.0,0.0440533384680748,0.0034550838172435,0.982340693473816,1.6394097805023191,0.0465543046593666,0.070004366338253,0.0003034663968719,0.6394097805023193,0.005674353800714,0.353940337896347,1.6394097805023191,0.6394097805023193,0.0447173118591308,0.7234916687011719,2.41396520550552e-07,0.0157295819371938,0.0440533310174942,0.3505908250808716,0.6626191139221191,1.59375,0.59375,0.35159432888031,0.6880176663398743,0.0399707220494747,0.5508197546005249,atlas_het__node_classification__graphatlas_c__split0__seed2__3212a12b1fdf,3212a12b1fdf,975d6eec98ed54f0,,,,,,,,,,,,,,,,,unknown,unknown,legacy_unspecified,validation_selected,True,True,test_metric,0.7346938848495483,certificate
node_classification,accuracy,0.815330982208252,0.7684210538864136,0.704081654548645,,,,,,,,,,,,0.815330982208252,0.8153310104529616,0.8170210289676633,0.7835051546391752,0.7257305582046842,0.8151350490998932,0.2541610896587372,0.4090059101581573,0.8162675949367902,0.0665448233485221,0.7684210538864136,0.7684210526315789,0.7703473630831642,0.71875,0.6518914329007053,0.7704560418203598,0.3536898195743561,0.9067017436027528,0.7682975554829101,0.065399631857872,0.704081654548645,0.7040816326530612,0.7024531024531026,0.5454545454545454,0.5594811213733902,0.6974785623061485,0.4188648462295532,0.6861119866371155,0.698998022854462,0.1350738108158111,,,,0.7088607549667358,0.6842105388641357,0.1399279836953564,0.6951724137931035,0.0596804358065128,8.664103035016525e-08,8.90448603740879e-08,7.62939453125e-06,7.62939453125e-06,0.0,0.0,0.0,0.0,0.704081654548645,,,,,,,,,0.1435269862413406,0.1072127297520637,0.0,0.0363142602145671,0.2091235369443893,0.1534866392612457,0.5563691854476929,0.0,0.4757649302482605,2.868380069732666,0.2673963606357574,atlas_het,graphatlas_c,graphatlas_certified,ov0.40_cross0.00,,certificate,1.0,full,none,False,dot,2,35,60,0.0,60.0,0.7684210538864136,64834,480,6506,0.0,12.612380266189575,cpu,0,0.9583408832550048,0.0446303486824035,0.8405039310455322,1.0,0.0416590720415115,0.0,1.0,1.688748836517334,0.0702502876520156,0.1024099141359329,0.0003072199760936,0.688748836517334,0.0075103044509887,0.3194085359573364,1.688748836517334,0.688748836517334,0.0760064125061035,0.129800260066986,2.289498723939687e-07,0.0222253296524286,0.0416590869426727,0.3055307865142822,0.6251665353775024,1.5958333015441897,0.5958333611488342,0.3198107779026031,0.6716592907905579,0.0020018317736685,0.5242118835449219,atlas_het__node_classification__graphatlas_c__split0__seed2__0b41eb562ec0,0b41eb562ec0,975d6eec98ed54f0,,,,,,,,,,,,,,,,,unknown,unknown,legacy_unspecified,validation_selected,True,True,test_metric,0.704081654548645,certificate
