run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,num_threads,run_dir,job_config
h2gb_pdns__node_classification__atn__split0__seed0__05b9140e3189,05b9140e3189,e7bb87803961c332,h2gb_pdns,node_classification,atn,atn,0,0,1,outputs\.work\runs_real_best_single\h2gb_pdns\atn\split-0\seed-0\config-05b9140e,outputs\.work\runs_real_best_single\h2gb_pdns\atn\split-0\seed-0\config-05b9140e\job_config.yaml
