run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,num_threads,run_dir,job_config
questions__node_classification__graphatlas_c__split0__seed0__84004b5a7fa0,84004b5a7fa0,e7bb87803961c332,questions,node_classification,graphatlas_c,graphatlas_certified,0,0,1,outputs\.work\runs_real_best_single\questions\graphatlas_c\split-0\seed-0\config-84004b5a,outputs\.work\runs_real_best_single\questions\graphatlas_c\split-0\seed-0\config-84004b5a\job_config.yaml
