epoch,val_metric,train_metric,val_accuracy,train_accuracy,task,reconstruction,cocycle,inverse_cycle,path_consistency,triple_cocycle,metric,cover,balance,sparsity,geometry,total
1,0.04165931046009064,0.041655637323856354,0.04165931046009064,0.041655637323856354,2.8823866844177246,0.0342964343726635,0.0,0.0,0.0,0.0,0.0,0.0,0.06247368082404137,0.12489055842161179,0.0,2.885038137435913
5,0.1396293044090271,0.13952873647212982,0.1396293044090271,0.13952873647212982,2.8431079387664795,0.005985011346638203,0.0,0.0,0.0,0.0,0.0,0.0,0.06284128874540329,0.1243496909737587,0.0,2.8443431854248047
10,0.1396293044090271,0.13952873647212982,0.1396293044090271,0.13952873647212982,2.670459508895874,0.025406362488865852,0.01601121947169304,0.004213096108287573,0.011798123829066753,0.0,0.0,0.0,0.06250038743019104,0.12179861962795258,0.0,2.672811508178711
15,0.21994704008102417,0.2247815728187561,0.21994704008102417,0.2247815728187561,2.5799429416656494,0.030996400862932205,0.0,0.0,0.0,0.0,0.0,0.0,0.06300434470176697,0.12331913411617279,0.0,2.5824241638183594
20,0.18640775978565216,0.18471451103687286,0.18640775978565216,0.18471451103687286,2.5031492710113525,0.07390441745519638,0.07478728890419006,0.02505836822092533,0.04972892254590988,0.0,0.0,0.0,0.07115152478218079,0.10936924070119858,0.0,2.5084950923919678
25,0.21376875042915344,0.21304386854171753,0.21376875042915344,0.21304386854171753,2.356735944747925,0.13321244716644287,0.0,0.0,0.0,0.0,0.0,0.0,0.0882033184170723,0.08747183531522751,0.0,2.3642749786376953
30,0.3175639808177948,0.31224074959754944,0.3175639808177948,0.31224074959754944,2.291210412979126,0.10094045847654343,0.02634863741695881,0.017574990168213844,0.008773647248744965,0.0,0.0,0.0,0.07543288171291351,0.09151816368103027,0.0,2.2973556518554688
35,0.24695497751235962,0.2525814175605774,0.24695497751235962,0.2525814175605774,2.1920299530029297,0.11253286153078079,0.0,0.0,0.0,0.0,0.0,0.0,0.05803632363677025,0.08968693763017654,0.0,2.198395252227783
40,0.33468666672706604,0.3244197368621826,0.33468666672706604,0.3244197368621826,2.0693483352661133,0.09508837759494781,0.16221725940704346,0.07755470275878906,0.0846625566482544,0.0,0.0,0.0,0.04585689306259155,0.08663865178823471,0.0,2.076387405395508
45,0.3915269076824188,0.390786349773407,0.3915269076824188,0.390786349773407,1.9165098667144775,0.22655081748962402,0.0,0.0,0.0,0.0,0.0,0.0,0.03761972486972809,0.08588892221450806,0.0,1.928454875946045
50,0.43689319491386414,0.4416203498840332,0.43689319491386414,0.4416203498840332,1.776338815689087,0.26033732295036316,2.81447434425354,1.6066868305206299,1.2077875137329102,0.0,0.0,0.0,0.03210380673408508,0.08546767383813858,0.0,1.8180882930755615
55,0.4926742911338806,0.49757304787635803,0.4926742911338806,0.49757304787635803,1.6497009992599487,0.2460189163684845,0.0,0.0,0.0,0.0,0.0,0.0,0.029468823224306107,0.08500789105892181,0.0,1.662574291229248
60,0.5339805483818054,0.5301385521888733,0.5339805483818054,0.5301385521888733,1.529768466949463,0.264613538980484,1.73187255859375,0.8655398488044739,0.8663327097892761,0.0,0.0,0.0,0.024046506732702255,0.0875578299164772,0.0,1.5608758926391602
65,0.5572815537452698,0.5658812522888184,0.5572815537452698,0.5658812522888184,1.4447519779205322,0.2579181492328644,0.0,0.0,0.0,0.0,0.0,0.0,0.024248912930488586,0.08235441893339157,0.0,1.4581809043884277
70,0.5904677510261536,0.5965051651000977,0.5904677510261536,0.5965051651000977,1.3703747987747192,0.2418476790189743,1.074276328086853,0.4638617932796478,0.6104145646095276,0.0,0.0,0.0,0.022266656160354614,0.08067682385444641,0.0,1.3937246799468994
75,0.6132391691207886,0.6219221949577332,0.6132391691207886,0.6219221949577332,1.2840535640716553,0.1968330591917038,0.0,0.0,0.0,0.0,0.0,0.0,0.02056708186864853,0.08011980354785919,0.0,1.2943986654281616
80,0.6197705268859863,0.6296002268791199,0.6197705268859863,0.6296002268791199,1.2155697345733643,0.16950012743473053,0.7653979659080505,0.3634961247444153,0.40190184116363525,0.0,0.0,0.0,0.02057938277721405,0.07652206718921661,0.0,1.2321842908859253
85,0.6363636255264282,0.6489277482032776,0.6363636255264282,0.6489277482032776,1.144615650177002,0.14085356891155243,0.0,0.0,0.0,0.0,0.0,0.0,0.020582154393196106,0.07370543479919434,0.0,1.1521296501159668
90,0.6471315026283264,0.6645485758781433,0.6471315026283264,0.6645485758781433,1.0866731405258179,0.1351722627878189,1.154535174369812,0.4195481240749359,0.7349870204925537,0.0,0.0,0.0,0.016209343448281288,0.07650735974311829,0.0,1.105440616607666
95,0.6578993797302246,0.6814932823181152,0.6578993797302246,0.6814932823181152,1.0333892107009888,0.12900647521018982,0.0,0.0,0.0,0.0,0.0,0.0,0.013866474851965904,0.07786120474338531,0.0,1.0402982234954834
100,0.6780229210853577,0.7006442546844482,0.6780229210853577,0.7006442546844482,0.9817763566970825,0.13744215667247772,0.7172807455062866,0.2904542088508606,0.4268265664577484,0.0,0.0,0.0,0.012489331886172295,0.076194629073143,0.0,0.9962647557258606
105,0.6907325387001038,0.7142353057861328,0.6907325387001038,0.7142353057861328,0.9278391599655151,0.12564419209957123,0.0,0.0,0.0,0.0,0.0,0.0,0.011527271941304207,0.07619895786046982,0.0,0.9345600008964539
110,0.6992056369781494,0.726326048374176,0.6992056369781494,0.726326048374176,0.893933892250061,0.12304159253835678,0.5778489112854004,0.26891088485717773,0.30893802642822266,0.0,0.0,0.0,0.010283417999744415,0.07669756561517715,0.0,0.9062994122505188
