epoch,val_metric,train_metric,val_accuracy,train_accuracy,task,reconstruction,cocycle,inverse_cycle,path_consistency,triple_cocycle,metric,metric_direction_error,metric_scale_error,chart_rank,chart_min_relative_singular_value,chart_condition_number,cover,balance,sparsity,geometry,total
1,0.17565789818763733,0.17609649896621704,0.17565789818763733,0.17609649896621704,1.6130424737930298,0.01658576726913452,2.5912071578204632e-05,1.4348989680001978e-05,1.1563081898202654e-05,0.0,3.260321617126465,1.8537055253982544,14.066155433654785,0.0,0.6233314275741577,2.0533154010772705,0.0,0.0627431720495224,0.12467877566814423,0.0,1.6485780477523804
5,0.17565789818763733,0.17609649896621704,0.17565789818763733,0.17609649896621704,1.6079075336456299,0.013301020488142967,6.288390432018787e-05,2.8554346499731764e-05,3.4329554182477295e-05,0.0,1.551419973373413,0.9684325456619263,5.829874038696289,0.0,0.5838791728019714,2.2378087043762207,0.0,0.06275684386491776,0.12467289716005325,0.0,1.625221610069275
10,0.2388157993555069,0.2388157993555069,0.2388157993555069,0.2388157993555069,1.6015942096710205,0.010159802623093128,0.0001712422090349719,8.327934483531862e-05,8.796286419965327e-05,0.0,0.5638958215713501,0.33920836448669434,2.2468748092651367,0.0,0.4329722225666046,3.300811767578125,0.0,0.06319645047187805,0.124232716858387,0.0,1.6083463430404663
15,0.2861842215061188,0.2951754331588745,0.2861842215061188,0.2951754331588745,1.5917948484420776,0.00844376627355814,0.00029369222465902567,0.00018191368144471198,0.0001117785504902713,0.0,0.22299231588840485,0.13994359970092773,0.8304872512817383,6.055046833353117e-05,0.25624871253967285,6.1150007247924805,0.0,0.06363774836063385,0.12378741800785065,0.0,1.5948848724365234
20,0.2585526406764984,0.2585526406764984,0.2585526406764984,0.2585526406764984,1.5694749355316162,0.010352149605751038,0.000631107366643846,0.0004168331215623766,0.0002142742305295542,0.0,0.12106074392795563,0.09654046595096588,0.2452027052640915,0.006314534228295088,0.14191097021102905,11.83311939239502,0.0,0.0625925064086914,0.12483725696802139,0.0,1.571569561958313
25,0.2585526406764984,0.2585526406764984,0.2585526406764984,0.2585526406764984,1.5619412660598755,0.0162108913064003,0.0013309037312865257,0.000761340546887368,0.0005695631261914968,0.0,0.0906844437122345,0.08089594542980194,0.09788498282432556,0.008837265893816948,0.10778267681598663,13.870260238647461,0.0,0.06317077577114105,0.1241365373134613,0.0,1.5638877153396606
30,0.2585526406764984,0.2585526406764984,0.2585526406764984,0.2585526406764984,1.5429799556732178,0.01681206189095974,0.0015541317407041788,0.0009357908857055008,0.0006183409132063389,0.0,0.05745188146829605,0.05007464066147804,0.07377232611179352,0.008124145679175854,0.11086070537567139,12.807588577270508,0.0,0.06332044303417206,0.12372070550918579,0.0,1.544586420059204
35,0.2585526406764984,0.2585526406764984,0.2585526406764984,0.2585526406764984,1.5199559926986694,0.027516119182109833,0.0025549200363457203,0.0015013408847153187,0.0010535791516304016,0.0,0.06691505014896393,0.05741444230079651,0.09500614553689957,0.008705963380634785,0.10737993568181992,12.952695846557617,0.0,0.06740770488977432,0.1182897761464119,0.0,1.5219541788101196
40,0.2592105269432068,0.2587719261646271,0.2592105269432068,0.2587719261646271,1.479245901107788,0.04265695437788963,0.0036501893773674965,0.001903918688185513,0.0017462708055973053,0.0,0.12998370826244354,0.11163067072629929,0.18353043496608734,0.009198588319122791,0.10466790944337845,13.177766799926758,0.0,0.07038088142871857,0.11087065935134888,0.0,1.4823150634765625
45,0.2875000238418579,0.28991228342056274,0.2875000238418579,0.28991228342056274,1.4246610403060913,0.04761826992034912,0.004517660476267338,0.002178000519052148,0.0023396597243845463,0.0,0.33929046988487244,0.30169662833213806,0.3759382665157318,0.010867159813642502,0.09698184579610825,14.879020690917969,0.0,0.0707610473036766,0.10870524495840073,0.0,1.4300949573516846
50,0.3500000238418579,0.3677631616592407,0.3500000238418579,0.3677631616592407,1.3746391534805298,0.05123526230454445,0.006120848003774881,0.0029169118497520685,0.003203936154022813,0.0,0.5153797268867493,0.4817998707294464,0.3357982635498047,0.012214438058435917,0.09047151356935501,16.269752502441406,0.0,0.07041186094284058,0.10498510301113129,0.0,1.3820470571517944
55,0.4000000059604645,0.40986841917037964,0.4000000059604645,0.40986841917037964,1.337568759918213,0.058163467794656754,0.009847842156887054,0.005617906339466572,0.00422993628308177,0.0,0.4234776794910431,0.3987210988998413,0.24756528437137604,0.01201038621366024,0.09059164673089981,15.568264961242676,0.0,0.063347227871418,0.10647070407867432,0.0,1.3441946506500244
60,0.4032894968986511,0.42390352487564087,0.4032894968986511,0.42390352487564087,1.303865909576416,0.05558866634964943,0.008199535310268402,0.004981508944183588,0.0032180268317461014,0.0,0.3562479019165039,0.33725646138191223,0.18991434574127197,0.012180601246654987,0.09084511548280716,16.118324279785156,0.0,0.06584174185991287,0.10217326134443283,0.0,1.3096920251846313
65,0.3921052813529968,0.42960527539253235,0.3921052813529968,0.42960527539253235,1.2669481039047241,0.05376950278878212,0.01560124196112156,0.011089375242590904,0.004511866252869368,0.0,0.3209792375564575,0.3034348487854004,0.17544369399547577,0.011741557158529758,0.09239306300878525,16.07935905456543,0.0,0.07598035037517548,0.09401368349790573,0.0,1.2724008560180664
70,0.3967105448246002,0.4375,0.3967105448246002,0.4375,1.2403929233551025,0.053134046494960785,0.022969547659158707,0.017095355316996574,0.005874191410839558,0.0,0.2956012785434723,0.27224940061569214,0.23351863026618958,0.011679889634251595,0.09259100258350372,16.112220764160156,0.0,0.06776070594787598,0.10309424996376038,0.0,1.2456077337265015
75,0.39144739508628845,0.4471491277217865,0.39144739508628845,0.4471491277217865,1.2223923206329346,0.057591743767261505,0.028470681980252266,0.02064303122460842,0.007827650755643845,0.0,0.25862830877304077,0.23400354385375977,0.24624788761138916,0.011396849527955055,0.093938909471035,16.020404815673828,0.0,0.06123213469982147,0.10797472298145294,0.0,1.2273668050765991
80,0.39407896995544434,0.46359649300575256,0.39407896995544434,0.46359649300575256,1.2006263732910156,0.051884714514017105,0.02690955065190792,0.021410292014479637,0.005499259103089571,0.0,0.2403256893157959,0.21309131383895874,0.2723439633846283,0.011487377807497978,0.09360401332378387,15.913835525512695,0.0,0.05717948079109192,0.10960283875465393,0.0,1.205228567123413
