epoch,val_metric,train_metric,val_accuracy,train_accuracy,task,reconstruction,cocycle,inverse_cycle,path_consistency,triple_cocycle,metric,metric_direction_error,metric_scale_error,chart_rank,chart_min_relative_singular_value,chart_condition_number,cover,balance,sparsity,geometry,total
1,0.35353535413742065,0.35451504588127136,0.35353535413742065,0.35451504588127136,1.099130630493164,0.026951799169182777,7.143020047806203e-05,4.2781528463819996e-05,2.864867383323144e-05,0.0,3.4064393043518066,1.9347599744796753,14.716793060302734,0.0,0.0,0.0,0.0,0.02971254289150238,0.09899396449327469,0.0,1.169251561164856
5,0.3636363744735718,0.36622074246406555,0.3636363744735718,0.36622074246406555,1.0944746732711792,0.00569580914452672,0.0017312821000814438,0.0006501919706352055,0.0010810901876538992,0.0,1.1430951356887817,1.0087530612945557,1.3434211015701294,0.0,0.0,0.0,0.0,0.04514463245868683,0.09842963516712189,0.5011576414108276,1.1233789920806885
10,0.4141414165496826,0.43979933857917786,0.4141414165496826,0.43979933857917786,1.0506974458694458,0.013132872059941292,0.06449124217033386,0.04213020205497742,0.022361040115356445,0.0,0.5555970668792725,0.5161390900611877,0.3945797085762024,0.0,0.0,0.0,0.0,0.049729179590940475,0.09607254713773727,0.4425475299358368,1.0684891939163208
15,0.4191919267177582,0.4882943034172058,0.4191919267177582,0.4882943034172058,0.9748605489730835,0.027375606819987297,0.3419208228588104,0.24835534393787384,0.09356547892093658,0.0,0.35643428564071655,0.30255424976348877,0.5388002991676331,0.0,0.0,0.0,0.0,0.038201410323381424,0.09603871405124664,0.3812129497528076,0.9921962022781372
20,0.4191919267177582,0.5401337742805481,0.4191919267177582,0.5401337742805481,0.8866485357284546,0.035404618829488754,0.45619964599609375,0.3118550777435303,0.14434456825256348,0.0,0.27972644567489624,0.2076706439256668,0.7205580472946167,0.0,0.0,0.0,0.0,0.03326607868075371,0.08832233399152756,0.4756985902786255,0.9053837656974792
25,0.4898989796638489,0.6170568466186523,0.4898989796638489,0.6170568466186523,0.8607684969902039,0.05312246084213257,0.4174507260322571,0.2923549711704254,0.12509573996067047,0.0,0.21452857553958893,0.15249551832675934,0.6203306317329407,0.0,0.0,0.0,0.0,0.03297055885195732,0.07962873578071594,0.3249937891960144,0.8769536018371582
30,0.5252525210380554,0.6387959718704224,0.5252525210380554,0.6387959718704224,0.7808815836906433,0.059102050960063934,0.27721238136291504,0.2050742357969284,0.07213816046714783,0.0,0.1998988687992096,0.1476992815732956,0.5219960808753967,0.0,0.0,0.0,0.0,0.02944253757596016,0.08155347406864166,0.3264148235321045,0.7951472997665405
35,0.5808081030845642,0.6605350971221924,0.5808081030845642,0.6605350971221924,0.7137489318847656,0.0649256780743599,0.25849515199661255,0.18779021501541138,0.07070494443178177,0.0,0.2369418442249298,0.1847628951072693,0.5217896699905396,0.0,0.0,0.0,0.0,0.028092866763472557,0.07905378192663193,0.6058859825134277,0.731620728969574
40,0.6010100841522217,0.7307692170143127,0.6010100841522217,0.7307692170143127,0.6247769594192505,0.08159714937210083,0.27263879776000977,0.2009206861257553,0.07171811908483505,0.0,0.27532052993774414,0.21484726667404175,0.6047329902648926,0.0,0.0,0.0,0.0,0.023265473544597626,0.07840695232152939,0.6472064256668091,0.6447872519493103
45,0.6363636255264282,0.7658863067626953,0.6363636255264282,0.7658863067626953,0.5801021456718445,0.10383428633213043,0.27424904704093933,0.20572881400585175,0.06852022558450699,0.0,0.2795334756374359,0.2205858677625656,0.5894765257835388,0.0,0.0,0.0,0.0,0.023137612268328667,0.08031104505062103,0.5610210299491882,0.6004397869110107
50,0.6161616444587708,0.7625417709350586,0.6161616444587708,0.7625417709350586,0.5429701805114746,0.16416741907596588,0.3604285717010498,0.2723047435283661,0.08812382817268372,0.0,0.30559709668159485,0.24649189412593842,0.5910521149635315,0.0,0.0,0.0,0.0,0.017073018476366997,0.08037949353456497,1.050765037536621,0.572770893573761
55,0.6767676472663879,0.8026756048202515,0.6767676472663879,0.8026756048202515,0.4982001781463623,0.1857166439294815,0.3468957841396332,0.24845148622989655,0.09844429045915604,0.0,0.33555325865745544,0.2820185720920563,0.5353475213050842,0.0,0.0,0.0,0.0,0.01415158063173294,0.07976597547531128,1.1398669481277466,0.530518651008606
60,0.6666666865348816,0.8394649028778076,0.6666666865348816,0.8394649028778076,0.4382329285144806,0.18562622368335724,0.3649607002735138,0.26875728368759155,0.09620342403650284,0.0,0.3546973168849945,0.29739657044410706,0.5730072855949402,0.0,0.0,0.0,0.0,0.017810020595788956,0.07901784777641296,1.0692682266235352,0.47039663791656494
65,0.7171717286109924,0.8578595519065857,0.7171717286109924,0.8578595519065857,0.42928990721702576,0.15946455299854279,0.3262152671813965,0.2504185438156128,0.0757967159152031,0.0,0.33653396368026733,0.2900390625,0.4649491608142853,0.0,0.0,0.0,0.0,0.020451784133911133,0.07721120119094849,1.1384013891220093,0.45988625288009644
70,0.7222222089767456,0.8578595519065857,0.7222222089767456,0.8578595519065857,0.3562529981136322,0.16732601821422577,0.4042537212371826,0.28188514709472656,0.12236855924129486,0.0,0.33397743105888367,0.2780489921569824,0.5592842102050781,0.0,0.0,0.0,0.0,0.018534651026129723,0.07707951217889786,1.191501498222351,0.3889581561088562
75,0.7424242496490479,0.8929765820503235,0.7424242496490479,0.8929765820503235,0.3344646096229553,0.16087156534194946,0.32864341139793396,0.2405053824186325,0.08813802152872086,0.0,0.32095903158187866,0.26052337884902954,0.6043568253517151,0.0,0.0,0.0,0.0,0.0184671338647604,0.07415048778057098,1.0611648559570312,0.3641698956489563
80,0.7121211886405945,0.8979933261871338,0.7121211886405945,0.8979933261871338,0.33320799469947815,0.16703423857688904,0.35724741220474243,0.26614218950271606,0.09110523015260696,0.0,0.34158438444137573,0.2833639979362488,0.5822036266326904,0.0,0.0,0.0,0.0,0.019094783812761307,0.07181813567876816,1.4257851839065552,0.3675873279571533
85,0.6969696879386902,0.8896321058273315,0.6969696879386902,0.8896321058273315,0.30774128437042236,0.163620725274086,0.3432902991771698,0.2508353292942047,0.09245496243238449,0.0,0.35318440198898315,0.2952428162097931,0.5794162154197693,0.0,0.0,0.0,0.0,0.015757152810692787,0.07165195792913437,1.2731835842132568,0.34051233530044556
90,0.747474730014801,0.9130434989929199,0.747474730014801,0.9130434989929199,0.274103581905365,0.17528186738491058,0.4216808080673218,0.28554466366767883,0.13613614439964294,0.0,0.3745156228542328,0.3071763515472412,0.6733932495117188,0.0,0.0,0.0,0.0,0.013681012205779552,0.07250070571899414,1.029618740081787,0.30666324496269226
95,0.7323232293128967,0.9264214038848877,0.7323232293128967,0.9264214038848877,0.24525970220565796,0.19790026545524597,0.4061824083328247,0.2787197530269623,0.12746264040470123,0.0,0.4261407256126404,0.3594057261943817,0.6673505902290344,0.0,0.0,0.0,0.0,0.01604456640779972,0.07299667596817017,1.4757952690124512,0.2842171788215637
