epoch,val_metric,train_metric,val_accuracy,train_accuracy,task,reconstruction,cocycle,inverse_cycle,path_consistency,triple_cocycle,metric,metric_direction_error,metric_scale_error,chart_rank,chart_min_relative_singular_value,chart_condition_number,cover,balance,sparsity,geometry,total
1,0.3207547068595886,0.3200836777687073,0.3207547068595886,0.3200836777687073,1.1005624532699585,0.029921330511569977,7.414871652144939e-05,2.8439189918572083e-05,4.570953024085611e-05,0.0,3.2308189868927,1.7879502773284912,14.42868709564209,0.0,0.8206146359443665,1.4052183628082275,0.0,0.03203319013118744,0.16119594871997833,0.0,1.1676422357559204
5,0.35849055647850037,0.357740581035614,0.35849055647850037,0.357740581035614,1.0928032398223877,0.011084442026913166,0.0009359404793940485,0.0004322765162214637,0.0005036639631725848,0.0,0.4439971148967743,0.3185076117515564,1.2548952102661133,0.0,0.6863596439361572,1.8140255212783813,0.0,0.05574457347393036,0.1547219306230545,0.20960216224193573,1.1054002046585083
10,0.5345911979675293,0.5041840672492981,0.5345911979675293,0.5041840672492981,0.9961581826210022,0.03553452715277672,0.028872260823845863,0.022566314786672592,0.0063059465028345585,0.0,0.15059733390808105,0.1281653195619583,0.22432003915309906,0.0,0.6070551872253418,2.125642776489258,0.0,0.056221045553684235,0.09742023050785065,0.10038525611162186,1.0030707120895386
15,0.6226415038108826,0.5878660678863525,0.6226415038108826,0.5878660678863525,0.873996913433075,0.07889287918806076,0.16613535583019257,0.13194963335990906,0.03418571874499321,0.0,0.15843705832958221,0.11362781375646591,0.4480924606323242,0.0,0.6199687719345093,2.147197723388672,0.0,0.06521232426166534,0.10112904012203217,0.116239532828331,0.8851075768470764
20,0.6603773236274719,0.6443514227867126,0.6603773236274719,0.6443514227867126,0.7603234052658081,0.16103535890579224,0.22765696048736572,0.17542147636413574,0.05223549157381058,0.0,0.17255321145057678,0.12778417766094208,0.4476902186870575,0.0,0.621391773223877,2.243324041366577,0.0,0.08657260984182358,0.09043193608522415,0.2685045003890991,0.7781952023506165
25,0.6792452335357666,0.7071129679679871,0.6792452335357666,0.7071129679679871,0.6767650842666626,0.09525022655725479,0.3268674910068512,0.2544247806072235,0.07244270294904709,0.0,0.19416922330856323,0.14617690443992615,0.47992315888404846,0.0,0.6455118060112,2.011505603790283,0.0,0.07219162583351135,0.08647999167442322,0.23241090774536133,0.6925215125083923
30,0.7169811129570007,0.7405857443809509,0.7169811129570007,0.7405857443809509,0.5644685626029968,0.09708459675312042,0.30913233757019043,0.2420095056295395,0.06712283194065094,0.0,0.2834134101867676,0.2153870314359665,0.6802634596824646,0.0,0.610070526599884,2.139897108078003,0.0,0.062428951263427734,0.10005509853363037,0.27445897459983826,0.5823106169700623
35,0.7798742055892944,0.7949790358543396,0.7798742055892944,0.7949790358543396,0.4945911467075348,0.2060813307762146,0.33218711614608765,0.24843572080135345,0.08375139534473419,0.0,0.3479972183704376,0.2663394808769226,0.8165775537490845,0.0,0.5861276388168335,2.252532482147217,0.0,0.044063206762075424,0.11025340110063553,0.3579122722148895,0.5203652381896973
40,0.8238993287086487,0.8451882600784302,0.8238993287086487,0.8451882600784302,0.38898998498916626,0.2634693682193756,0.3583056330680847,0.2765413224697113,0.0817643254995346,0.0,0.38123953342437744,0.2804256081581116,1.0081390142440796,0.0,0.558540940284729,2.4035582542419434,0.0,0.026335304602980614,0.11374815553426743,0.7877916097640991,0.4227672815322876
45,0.8867924213409424,0.8849372267723083,0.8867924213409424,0.8849372267723083,0.31480076909065247,0.28088417649269104,0.31457462906837463,0.2307332158088684,0.08384142071008682,0.0,0.39178356528282166,0.2940249443054199,0.9775863885879517,0.0,0.5800973176956177,2.2906100749969482,0.0,0.019487522542476654,0.11013142019510269,0.7736299633979797,0.3490491807460785
