epoch,val_metric,train_metric,val_accuracy,train_accuracy,task,reconstruction,cocycle,inverse_cycle,path_consistency,triple_cocycle,metric,cover,balance,sparsity,geometry,total
1,0.1396293044090271,0.13952873647212982,0.1396293044090271,0.13952873647212982,2.876359701156616,0.023777570575475693,0.0,0.0,0.0,0.0,0.0,0.0,0.06259255111217499,0.12487572431564331,0.0,2.878486156463623
5,0.1396293044090271,0.13952873647212982,0.1396293044090271,0.13952873647212982,2.8393824100494385,0.0050930422730743885,0.0,0.0,0.0,0.0,0.0,0.0,0.06541475653648376,0.11380928754806519,0.0,2.8405332565307617
10,0.1985878199338913,0.19804078340530396,0.1985878199338913,0.19804078340530396,2.6800341606140137,0.013966452330350876,0.007528944872319698,0.0028347058687359095,0.004694238770753145,0.0,0.0,0.0,0.10710068047046661,0.07496211677789688,0.0,2.681718111038208
15,0.24607236683368683,0.24305003881454468,0.24607236683368683,0.24305003881454468,2.5068962574005127,0.086375392973423,0.0,0.0,0.0,0.0,0.0,0.0,0.10351744294166565,0.07874590903520584,0.0,2.5121262073516846
20,0.15692850947380066,0.1494131237268448,0.15692850947380066,0.1494131237268448,2.401599168777466,0.027821991592645645,0.4114101529121399,0.12701529264450073,0.28439486026763916,0.0,0.0,0.0,0.08244389295578003,0.09728386998176575,0.0,2.408003091812134
25,0.27502205967903137,0.27667462825775146,0.27502205967903137,0.27667462825775146,2.243971347808838,0.03286939114332199,0.0,0.0,0.0,0.0,0.0,0.0,0.0690116137266159,0.10576362162828445,0.0,2.246488571166992
30,0.33274492621421814,0.33527490496635437,0.33274492621421814,0.33527490496635437,2.1073153018951416,0.04282403364777565,0.17622026801109314,0.03016740269958973,0.14605286717414856,0.0,0.0,0.0,0.06035390868782997,0.11019424349069595,0.0,2.1120715141296387
35,0.3422771394252777,0.34436503052711487,0.3422771394252777,0.34436503052711487,2.0281455516815186,0.052101701498031616,0.0,0.0,0.0,0.0,0.0,0.0,0.05650981515645981,0.10727428644895554,0.0,2.031569719314575
40,0.3915269076824188,0.39440473914146423,0.3915269076824188,0.39440473914146423,1.9170433282852173,0.09735065698623657,0.657356858253479,0.15353567898273468,0.5038211941719055,0.0,0.0,0.0,0.046358078718185425,0.10989648848772049,0.0,1.9292656183242798
45,0.44377756118774414,0.44735682010650635,0.44377756118774414,0.44735682010650635,1.7850382328033447,0.19880874454975128,0.0,0.0,0.0,0.0,0.0,0.0,0.043868403881788254,0.10530804842710495,0.0,1.7957245111465454
50,0.5105030536651611,0.5082517266273499,0.5105030536651611,0.5082517266273499,1.646301507949829,0.20004600286483765,0.6207435131072998,0.22739948332309723,0.3933440148830414,0.0,0.0,0.0,0.03429165109992027,0.10594004392623901,0.0,1.6632122993469238
55,0.5403353571891785,0.5414350032806396,0.5403353571891785,0.5414350032806396,1.5447866916656494,0.24411511421203613,0.0,0.0,0.0,0.0,0.0,0.0,0.027698062360286713,0.106461301445961,0.0,1.5576632022857666
60,0.5553398132324219,0.5568793416023254,0.5553398132324219,0.5568793416023254,1.4417697191238403,0.21865633130073547,0.8924300670623779,0.3324790596961975,0.5599510073661804,0.0,0.0,0.0,0.025648318231105804,0.10593750327825546,0.0,1.4622846841812134
65,0.5798764228820801,0.5819433331489563,0.5798764228820801,0.5819433331489563,1.3563714027404785,0.21560364961624146,0.0,0.0,0.0,0.0,0.0,0.0,0.022962288931012154,0.10562501847743988,0.0,1.3677945137023926
70,0.6142982840538025,0.6235107183456421,0.6142982840538025,0.6235107183456421,1.266757607460022,0.18007397651672363,0.8306732773780823,0.42876240611076355,0.4019108712673187,0.0,0.0,0.0,0.019969793036580086,0.10670459270477295,0.0,1.2847015857696533
75,0.6353045105934143,0.6446033120155334,0.6353045105934143,0.6446033120155334,1.182968258857727,0.1781458705663681,0.0,0.0,0.0,0.0,0.0,0.0,0.014145273715257645,0.11197662353515625,0.0,1.192506194114685
80,0.6481906175613403,0.6606654524803162,0.6481906175613403,0.6606654524803162,1.1112803220748901,0.16826212406158447,0.7309074401855469,0.25187426805496216,0.47903314232826233,0.0,0.0,0.0,0.013464486226439476,0.11085544526576996,0.0,1.1276241540908813
85,0.6699029207229614,0.6795516610145569,0.6699029207229614,0.6795516610145569,1.0523532629013062,0.1586136519908905,0.0,0.0,0.0,0.0,0.0,0.0,0.01366734690964222,0.10928510874509811,0.0,1.0608986616134644
90,0.6781994700431824,0.6937605142593384,0.6781994700431824,0.6937605142593384,0.9914101362228394,0.1583530604839325,0.891490638256073,0.30485910177230835,0.5866315364837646,0.0,0.0,0.0,0.013562502339482307,0.10919982939958572,0.0,1.0088565349578857
95,0.6933804154396057,0.7119407057762146,0.6933804154396057,0.7119407057762146,0.9301186800003052,0.14893782138824463,0.0,0.0,0.0,0.0,0.0,0.0,0.015290044248104095,0.10821814090013504,0.0,0.9381831288337708
100,0.7103265523910522,0.7292383909225464,0.7103265523910522,0.7292383909225464,0.8786101341247559,0.13064391911029816,1.0199965238571167,0.322419673204422,0.6975768208503723,0.0,0.0,0.0,0.017065271735191345,0.10599198937416077,0.0,0.8959575891494751
105,0.7163283228874207,0.7382402420043945,0.7163283228874207,0.7382402420043945,0.8297990560531616,0.11666237562894821,0.0,0.0,0.0,0.0,0.0,0.0,0.01707201637327671,0.10488835722208023,0.0,0.8362419605255127
110,0.73062664270401,0.7577442526817322,0.73062664270401,0.7577442526817322,0.785277783870697,0.10674231499433517,1.248586654663086,0.3896406590938568,0.8589460253715515,0.0,0.0,0.0,0.01889077015221119,0.10462310165166855,0.0,0.8037183284759521
115,0.7392762303352356,0.7707175016403198,0.7392762303352356,0.7707175016403198,0.7370273470878601,0.10391054302453995,0.0,0.0,0.0,0.0,0.0,0.0,0.01840558834373951,0.10486644506454468,0.0,0.7428392171859741
120,0.7436892986297607,0.7796311378479004,0.7436892986297607,0.7796311378479004,0.7075366973876953,0.10333140194416046,0.8667141199111938,0.2983589470386505,0.568355143070221,0.0,0.0,0.0,0.016346000134944916,0.10417822003364563,0.0,0.7219730615615845
125,0.7528684735298157,0.7932221293449402,0.7528684735298157,0.7932221293449402,0.6749558448791504,0.10373461991548538,0.0,0.0,0.0,0.0,0.0,0.0,0.01571553573012352,0.10280953347682953,0.0,0.680735170841217
130,0.752515435218811,0.7976348400115967,0.752515435218811,0.7976348400115967,0.6512341499328613,0.10043651610612869,0.9492172002792358,0.41144099831581116,0.5377762317657471,0.0,0.0,0.0,0.01573130488395691,0.10222931951284409,0.0,0.6663379669189453
135,0.759046733379364,0.8080487251281738,0.759046733379364,0.8080487251281738,0.6234616637229919,0.09552078694105148,0.0,0.0,0.0,0.0,0.0,0.0,0.018431026488542557,0.10134030878543854,0.0,0.6288365721702576
140,0.7652250528335571,0.8161680698394775,0.7652250528335571,0.8161680698394775,0.5937850475311279,0.09276065230369568,0.8419971466064453,0.3229402005672455,0.5190569162368774,0.0,0.0,0.0,0.015141120180487633,0.10104472190141678,0.0,0.6074239611625671
145,0.7661076784133911,0.8251699209213257,0.7661076784133911,0.8251699209213257,0.5720452666282654,0.08850785344839096,0.0,0.0,0.0,0.0,0.0,0.0,0.015978410840034485,0.1001715287566185,0.0,0.5770514011383057
150,0.7654015421867371,0.8343482613563538,0.7654015421867371,0.8343482613563538,0.5443419218063354,0.08706387132406235,0.8524483442306519,0.3470582664012909,0.5053900480270386,0.0,0.0,0.0,0.014833539724349976,0.100580595433712,0.0,0.5577965974807739
155,0.7675198316574097,0.8422910571098328,0.7675198316574097,0.8422910571098328,0.5269517302513123,0.08919553458690643,0.0,0.0,0.0,0.0,0.0,0.0,0.014872301369905472,0.0998363271355629,0.0,0.5319851040840149
160,0.7684024572372437,0.847674548625946,0.7684024572372437,0.847674548625946,0.5064027905464172,0.09205162525177002,0.880079984664917,0.33753398060798645,0.5425460338592529,0.0,0.0,0.0,0.015228474512696266,0.09931466728448868,0.0,0.5203788876533508
165,0.7696381211280823,0.8580002188682556,0.7696381211280823,0.8580002188682556,0.48556435108184814,0.09297601878643036,0.0,0.0,0.0,0.0,0.0,0.0,0.015774916857481003,0.09902836382389069,0.0,0.49078717827796936
170,0.768049418926239,0.8633836507797241,0.768049418926239,0.8633836507797241,0.47459664940834045,0.09518269449472427,1.3863105773925781,0.4969465136528015,0.8893640637397766,0.0,0.0,0.0,0.013976743444800377,0.09833547472953796,0.0,0.4937804639339447
175,0.7738746404647827,0.8697379231452942,0.7738746404647827,0.8697379231452942,0.45437148213386536,0.0954529270529747,0.0,0.0,0.0,0.0,0.0,0.0,0.014999822713434696,0.0974346250295639,0.0,0.45970630645751953
180,0.7747572660446167,0.8737093210220337,0.7747572660446167,0.8737093210220337,0.4408683776855469,0.09700912982225418,1.168212652206421,0.37544018030166626,0.7927725315093994,0.0,0.0,0.0,0.013119224458932877,0.09636649489402771,0.0,0.45794838666915894
185,0.7691085338592529,0.8802400827407837,0.7691085338592529,0.8802400827407837,0.4243851900100708,0.09401188045740128,0.0,0.0,0.0,0.0,0.0,0.0,0.014503809623420238,0.09641925990581512,0.0,0.42964038252830505
190,0.7717563509941101,0.8858000636100769,0.7717563509941101,0.8858000636100769,0.41267842054367065,0.1006711944937706,1.3398396968841553,0.5122317671775818,0.8276078701019287,0.0,0.0,0.0,0.013619027100503445,0.09620106220245361,0.0,0.4316594898700714
195,0.7714033126831055,0.8926838040351868,0.7714033126831055,0.8926838040351868,0.3924700915813446,0.10449723154306412,0.0,0.0,0.0,0.0,0.0,0.0,0.013044493272900581,0.0967671349644661,0.0,0.3982440233230591
200,0.7775816321372986,0.8941841125488281,0.7775816321372986,0.8941841125488281,0.3749251365661621,0.1011446937918663,1.0637233257293701,0.41684064269065857,0.6468826532363892,0.0,0.0,0.0,0.013036953285336494,0.09584864974021912,0.0,0.39116403460502625
205,0.7724624872207642,0.9014208912849426,0.7724624872207642,0.9014208912849426,0.37334853410720825,0.10361524671316147,0.0,0.0,0.0,0.0,0.0,0.0,0.011667408049106598,0.09486071020364761,0.0,0.3790619373321533
210,0.7742276787757874,0.9055688381195068,0.7742276787757874,0.9055688381195068,0.3632766008377075,0.10279770195484161,1.0770900249481201,0.4625447988510132,0.6145452260971069,0.0,0.0,0.0,0.011025253683328629,0.09457694739103317,0.0,0.3797153830528259
215,0.7768755555152893,0.9096284508705139,0.7768755555152893,0.9096284508705139,0.3459145724773407,0.10586503148078918,0.0,0.0,0.0,0.0,0.0,0.0,0.011087821796536446,0.09420058876276016,0.0,0.3517342507839203
220,0.7699911594390869,0.9144824147224426,0.7699911594390869,0.9144824147224426,0.3443886637687683,0.10894020646810532,1.351699709892273,0.5549110770225525,0.7967886328697205,0.0,0.0,0.0,0.010127052664756775,0.09338395297527313,0.0,0.36387020349502563
225,0.7796999216079712,0.912717342376709,0.7796999216079712,0.912717342376709,0.3278958201408386,0.10870067775249481,0.0,0.0,0.0,0.0,0.0,0.0,0.011651666834950447,0.09305290877819061,0.0,0.3338543772697449
230,0.7731685638427734,0.9166887402534485,0.7731685638427734,0.9166887402534485,0.3243351876735687,0.11233703047037125,1.3186476230621338,0.5145539045333862,0.8040936589241028,0.0,0.0,0.0,0.01082121767103672,0.0920037180185318,0.0,0.3436526358127594
235,0.7722859382629395,0.9218074679374695,0.7722859382629395,0.9218074679374695,0.3187915086746216,0.10673771798610687,0.0,0.0,0.0,0.0,0.0,0.0,0.009934983216226101,0.09186255186796188,0.0,0.32463738322257996
240,0.7726389765739441,0.9246315360069275,0.7726389765739441,0.9246315360069275,0.3120729625225067,0.10597049444913864,1.3052959442138672,0.49800530076026917,0.8072906732559204,0.0,0.0,0.0,0.009053659625351429,0.09268433600664139,0.0,0.330933153629303
245,0.7728155255317688,0.9292207360267639,0.7728155255317688,0.9292207360267639,0.3047674596309662,0.11002938449382782,0.0,0.0,0.0,0.0,0.0,0.0,0.010024135932326317,0.09256722033023834,0.0,0.31078189611434937
250,0.7756398916244507,0.9322213530540466,0.7756398916244507,0.9322213530540466,0.2905764579772949,0.11297173798084259,1.3539505004882812,0.5166414976119995,0.8373090624809265,0.0,0.0,0.0,0.009399836882948875,0.09149214625358582,0.0,0.31026899814605713
