epoch,val_metric,train_metric,val_accuracy,train_accuracy,task,reconstruction,cocycle,inverse_cycle,path_consistency,triple_cocycle,metric,metric_direction_error,metric_scale_error,chart_rank,chart_min_relative_singular_value,chart_condition_number,cover,balance,sparsity,geometry,total
1,0.35849055647850037,0.3590814173221588,0.35849055647850037,0.3590814173221588,1.098442792892456,0.03320653736591339,0.0,0.0,0.0,0.0,4.007730960845947,1.9554342031478882,20.522968292236328,0.0,0.8611561059951782,1.302889108657837,0.0,0.017791977152228355,0.16347135603427887,0.0,1.181164026260376
5,0.35849055647850037,0.3590814173221588,0.35849055647850037,0.3590814173221588,1.0934522151947021,0.01142099965363741,0.0,0.0,0.0,0.0,0.5552008748054504,0.40709415078163147,1.4810667037963867,0.0,0.6392835974693298,1.994299292564392,0.0,0.05726512521505356,0.15154427289962769,0.26914581656455994,1.1088627576828003
10,0.3459119498729706,0.45093947649002075,0.3459119498729706,0.45093947649002075,1.0274430513381958,0.019975541159510612,0.0,0.0,0.0,0.0,0.18431693315505981,0.16601231694221497,0.1830461621284485,0.0,0.4901161193847656,2.708925485610962,0.0,0.085725799202919,0.12390179932117462,0.22775641083717346,1.0354539155960083
15,0.4716981053352356,0.4906054437160492,0.4716981053352356,0.4906054437160492,0.9386084675788879,0.03699469193816185,0.0,0.0,0.0,0.0,0.13844910264015198,0.1161336675286293,0.22315430641174316,0.0,0.527532696723938,2.5031309127807617,0.0,0.09096943587064743,0.10613054037094116,0.11384879052639008,0.9453511834144592
20,0.5345911979675293,0.586638867855072,0.5345911979675293,0.586638867855072,0.8272759318351746,0.10723331570625305,0.0,0.0,0.0,0.0,0.11780936270952225,0.08406733721494675,0.337420254945755,0.0,0.578657865524292,2.283984661102295,0.0,0.0647672712802887,0.10323382169008255,0.138882115483284,0.8372226357460022
25,0.6666666269302368,0.7098121047019958,0.6666666269302368,0.7098121047019958,0.7207584977149963,0.09000147134065628,0.0,0.0,0.0,0.0,0.12839387357234955,0.09092129021883011,0.3747257590293884,0.0,0.5608558058738708,2.338695764541626,0.0,0.054477304220199585,0.09124013781547546,0.22898247838020325,0.7308449149131775
30,0.654088020324707,0.7682672142982483,0.654088020324707,0.7682672142982483,0.6000828742980957,0.09370872378349304,0.0,0.0,0.0,0.0,0.17106813192367554,0.14180976152420044,0.29258376359939575,0.0,0.5400938987731934,2.502121686935425,0.0,0.04974030703306198,0.08106384426355362,0.3368690311908722,0.6122124195098877
35,0.7295597195625305,0.8455114960670471,0.7295597195625305,0.8455114960670471,0.48119938373565674,0.11073681712150574,0.0,0.0,0.0,0.0,0.23305025696754456,0.19362151622772217,0.39428749680519104,1.1641060382316937e-06,0.5187848806381226,2.7130680084228516,0.0,0.04873809963464737,0.07428938150405884,0.5257828831672668,0.4972701966762543
40,0.7735849022865295,0.8789144158363342,0.7735849022865295,0.8789144158363342,0.3608161211013794,0.12096073478460312,0.0,0.0,0.0,0.0,0.2781711220741272,0.24793407320976257,0.3023706376552582,1.2733434232359286e-05,0.4982188045978546,2.8690590858459473,0.0,0.04713161289691925,0.0772450640797615,0.7650127410888672,0.38069969415664673
45,0.7861635088920593,0.8914405107498169,0.7861635088920593,0.8914405107498169,0.2958613634109497,0.09781841188669205,0.0,0.0,0.0,0.0,0.28288862109184265,0.251682311296463,0.3120633065700531,0.0,0.49744462966918945,2.8521268367767334,0.0,0.04448378086090088,0.07462061941623688,0.5579142570495605,0.31258469820022583
50,0.7924528121948242,0.922755777835846,0.7924528121948242,0.922755777835846,0.2464047223329544,0.11602960526943207,0.0,0.0,0.0,0.0,0.26204797625541687,0.23118656873703003,0.30861371755599976,4.060504215885885e-05,0.46936339139938354,3.163644552230835,0.0,0.04948573559522629,0.0703197494149208,0.5825687646865845,0.26387229561805725
55,0.8301886320114136,0.9352818727493286,0.8301886320114136,0.9352818727493286,0.20391139388084412,0.11607540398836136,0.0,0.0,0.0,0.0,0.2770965099334717,0.24798208475112915,0.2911446988582611,1.5245710528688505e-05,0.48966261744499207,2.969741106033325,0.0,0.04408146068453789,0.06546779721975327,0.832987904548645,0.22413486242294312
60,0.8679245114326477,0.9436326026916504,0.8679245114326477,0.9436326026916504,0.21267494559288025,0.11332155019044876,0.0,0.0,0.0,0.0,0.2476656436920166,0.2180297076702118,0.2963593602180481,4.1594488720875233e-05,0.46075886487960815,3.334458351135254,0.0,0.040578752756118774,0.06423476338386536,0.5975683927536011,0.22979450225830078
65,0.8616352081298828,0.9394572377204895,0.8616352081298828,0.9394572377204895,0.14527671039104462,0.09870732575654984,0.0,0.0,0.0,0.0,0.20736661553382874,0.17980524897575378,0.2756139934062958,3.779839244089089e-05,0.45996153354644775,3.344653844833374,0.0,0.037671711295843124,0.06212637573480606,0.7111404538154602,0.16197018325328827
70,0.849056601524353,0.9540709853172302,0.849056601524353,0.9540709853172302,0.1623365730047226,0.11070261150598526,0.0,0.0,0.0,0.0,0.20861537754535675,0.17902114987373352,0.2959422469139099,3.8708760257577524e-05,0.4546893835067749,3.381683826446533,0.0,0.039869215339422226,0.05641254410147667,0.7572848200798035,0.18009865283966064
75,0.8427672386169434,0.962421715259552,0.8427672386169434,0.962421715259552,0.15418608486652374,0.11022744327783585,0.0,0.0,0.0,0.0,0.2125225067138672,0.18628549575805664,0.262369841337204,4.726828046841547e-05,0.4588715434074402,3.4007880687713623,0.0,0.03195229545235634,0.0572989284992218,0.8586661219596863,0.17298129200935364
80,0.8742138147354126,0.9582463502883911,0.8742138147354126,0.9582463502883911,0.12844218313694,0.10134734213352203,0.0,0.0,0.0,0.0,0.18009869754314423,0.15352249145507812,0.2657620310783386,1.940009678946808e-05,0.4674738049507141,3.1594834327697754,0.0,0.03272347152233124,0.05686270445585251,0.8608826994895935,0.14616847038269043
85,0.8993710279464722,0.962421715259552,0.8993710279464722,0.962421715259552,0.09238743036985397,0.1019817441701889,0.0,0.0,0.0,0.0,0.2162865549325943,0.19019658863544464,0.2608998119831085,2.7886788302566856e-05,0.45936450362205505,3.25935697555542,0.0,0.02873457595705986,0.05633742734789848,0.7689528465270996,0.10992740839719772
90,0.8805031180381775,0.9686847925186157,0.8805031180381775,0.9686847925186157,0.09506668895483017,0.10318262130022049,0.0,0.0,0.0,0.0,0.20109933614730835,0.1687808781862259,0.32318413257598877,1.3481292626238428e-05,0.4370138645172119,3.4474573135375977,0.0,0.02348347380757332,0.06064731627702713,0.6676302552223206,0.11134489625692368
95,0.9056603312492371,0.9645094275474548,0.9056603312492371,0.9645094275474548,0.12433827668428421,0.09047194570302963,0.0,0.0,0.0,0.0,0.19771772623062134,0.16664405167102814,0.31073665618896484,2.9232787710498087e-06,0.4602630138397217,3.1778528690338135,0.0,0.027082566171884537,0.06257306784391403,0.7520484924316406,0.14078500866889954
