epoch,val_metric,train_metric,val_accuracy,train_accuracy,task,reconstruction,cocycle,inverse_cycle,path_consistency,triple_cocycle,metric,cover,balance,sparsity,geometry,total
1,0.04165931046009064,0.041655637323856354,0.04165931046009064,0.041655637323856354,2.8823792934417725,0.0342964343726635,0.0,0.0,0.0,0.0,0.0,0.0,0.06247368082404137,0.12489055842161179,0.0,2.885030746459961
5,0.1396293044090271,0.13952873647212982,0.1396293044090271,0.13952873647212982,2.84234881401062,0.006414581555873156,0.0,0.0,0.0,0.0,0.0,0.0,0.06361518800258636,0.12247317284345627,0.0,2.843599796295166
10,0.1396293044090271,0.13952873647212982,0.1396293044090271,0.13952873647212982,2.6401426792144775,0.028654761612415314,0.013683074153959751,0.003048468613997102,0.010634605772793293,0.0,0.06472572684288025,0.0,0.0677846223115921,0.11683942377567291,0.0,2.643282651901245
15,0.14527802169322968,0.14526520669460297,0.14527802169322968,0.14526520669460297,2.5304365158081055,0.02340156026184559,0.0,0.0,0.0,0.0,0.0,0.0,0.06334349513053894,0.11837232112884521,0.0,2.532515048980713
20,0.1759929358959198,0.17906628549098969,0.1759929358959198,0.17906628549098969,2.423837423324585,0.032606106251478195,0.21193161606788635,0.0797085389494896,0.13222306966781616,0.0,0.10505992919206619,0.0,0.06588957458734512,0.09753832221031189,0.0,2.429455041885376
25,0.2605472207069397,0.2584061622619629,0.2605472207069397,0.2584061622619629,2.3044357299804688,0.031827718019485474,0.0,0.0,0.0,0.0,0.0,0.0,0.039114780724048615,0.0945480465888977,0.0,2.3066954612731934
30,0.35233891010284424,0.35001325607299805,0.35233891010284424,0.35001325607299805,2.0994083881378174,0.1059093251824379,1.2864001989364624,0.5833757519721985,0.7030244469642639,0.0,1.311889886856079,0.0,0.0319017618894577,0.08852874487638474,0.0,2.13128924369812
35,0.42012354731559753,0.4254699647426605,0.42012354731559753,0.4254699647426605,1.9397773742675781,0.1753888577222824,0.0,0.0,0.0,0.0,0.0,0.0,0.03702938184142113,0.08301638811826706,0.0,1.9491469860076904
40,0.42312443256378174,0.42847058176994324,0.42312443256378174,0.42847058176994324,1.8391374349594116,0.20055465400218964,0.9729275107383728,0.3489190936088562,0.6240084171295166,0.0,1.0150620937347412,0.0,0.03432057052850723,0.0830167829990387,0.0,1.8696318864822388
45,0.4383053779602051,0.44179683923721313,0.4383053779602051,0.44179683923721313,1.7433767318725586,0.20180076360702515,0.0,0.0,0.0,0.0,0.0,0.0,0.0337795615196228,0.08327782154083252,0.0,1.7540520429611206
50,0.4610767662525177,0.46527227759361267,0.4610767662525177,0.46527227759361267,1.667588472366333,0.20585788786411285,0.4333904981613159,0.2709885537624359,0.1624019294977188,0.0,0.7716072797775269,0.0,0.03501003608107567,0.08086885511875153,0.0,1.690510630607605
55,0.49691084027290344,0.4965139925479889,0.49691084027290344,0.4965139925479889,1.5700013637542725,0.17116208374500275,0.0,0.0,0.0,0.0,0.0,0.0,0.0371796190738678,0.07544679939746857,0.0,1.579122543334961
60,0.5253309607505798,0.528461754322052,0.5253309607505798,0.528461754322052,1.4939063787460327,0.17229683697223663,0.29974254965782166,0.15712159872055054,0.14262095093727112,0.0,1.1445977687835693,0.0,0.03896511346101761,0.0711469054222107,0.0,1.5175151824951172
65,0.5878199338912964,0.5879445672035217,0.5878199338912964,0.5879445672035217,1.406476378440857,0.20504963397979736,0.0,0.0,0.0,0.0,0.0,0.0,0.040589071810245514,0.06795695424079895,0.0,1.4172714948654175
70,0.6014121770858765,0.6025063991546631,0.6014121770858765,0.6025063991546631,1.3173108100891113,0.20432938635349274,0.9703627824783325,0.6136210560798645,0.356741726398468,0.0,0.6923202872276306,0.0,0.034339193254709244,0.07365462929010391,0.0,1.3446940183639526
75,0.6254191994667053,0.6359544992446899,0.6254191994667053,0.6359544992446899,1.2091665267944336,0.20131951570510864,0.0,0.0,0.0,0.0,0.0,0.0,0.03427937626838684,0.07271956652402878,0.0,1.2197675704956055
