epoch,val_metric,train_metric,val_accuracy,train_accuracy,task,reconstruction,cocycle,inverse_cycle,path_consistency,triple_cocycle,metric,metric_direction_error,metric_scale_error,chart_rank,chart_min_relative_singular_value,chart_condition_number,cover,balance,sparsity,geometry,total
1,0.35353535413742065,0.35451504588127136,0.35353535413742065,0.35451504588127136,1.0990564823150635,0.026833418756723404,0.0,0.0,0.0,0.0,3.4091544151306152,1.9375810623168945,14.715736389160156,0.0,0.8161386251449585,1.4482084512710571,0.0,0.0291141327470541,0.09888897091150284,0.0,1.16922128200531
5,0.40909090638160706,0.37792640924453735,0.40909090638160706,0.37792640924453735,1.093984603881836,0.005602286197245121,0.0,0.0,0.0,0.0,1.1312096118927002,0.9977452158927917,1.3346436023712158,0.0,0.6960814595222473,1.8051010370254517,0.0,0.04550335928797722,0.09827101975679398,1.360042929649353,1.1312083005905151
10,0.4444444477558136,0.4648829400539398,0.4444444477558136,0.4648829400539398,1.0415135622024536,0.01828165352344513,0.0,0.0,0.0,0.0,0.5664069056510925,0.5337767004966736,0.3263016641139984,0.0,0.6053223013877869,2.2559609413146973,0.0,0.042692430317401886,0.09799302369356155,0.7592290043830872,1.06205153465271
15,0.4292929172515869,0.49832776188850403,0.4292929172515869,0.49832776188850403,0.9828230738639832,0.04884465038776398,0.0,0.0,0.0,0.0,0.3722253441810608,0.32379940152168274,0.48425960540771484,0.0,0.6041393280029297,2.313504219055176,0.0,0.030550355091691017,0.09179507941007614,0.5693281888961792,0.9990147948265076
20,0.5101010203361511,0.5535116791725159,0.5101010203361511,0.5535116791725159,0.8947882652282715,0.11032143980264664,0.0,0.0,0.0,0.0,0.3221721053123474,0.2509387135505676,0.7123334407806396,0.0,0.6515945196151733,2.09938907623291,0.0,0.03391791507601738,0.0810266062617302,0.877208411693573,0.9160945415496826
25,0.5,0.5702341198921204,0.5,0.5702341198921204,0.8446035981178284,0.10250398516654968,0.0,0.0,0.0,0.0,0.2583315968513489,0.17533890902996063,0.8299271464347839,0.0,0.6473142504692078,2.0018794536590576,0.0,0.03252948448061943,0.08678038418292999,0.502445638179779,0.8605164885520935
30,0.5353535413742065,0.6220735907554626,0.5353535413742065,0.6220735907554626,0.7609125971794128,0.10616929829120636,0.0,0.0,0.0,0.0,0.20423497259616852,0.1364784836769104,0.6775649785995483,0.0,0.6741631031036377,1.8890676498413086,0.0,0.03363605588674545,0.08351033926010132,0.6762031316757202,0.7776535153388977
35,0.5858585834503174,0.6488294005393982,0.5858585834503174,0.6488294005393982,0.7408413290977478,0.10396815836429596,0.0,0.0,0.0,0.0,0.19865643978118896,0.13403131067752838,0.6462516784667969,0.0,0.6696873903274536,1.9089574813842773,0.0,0.030483350157737732,0.08331312984228134,0.7373983263969421,0.7579558491706848
40,0.6161616444587708,0.6872909665107727,0.6161616444587708,0.6872909665107727,0.6706385016441345,0.13648763298988342,0.0,0.0,0.0,0.0,0.2206745594739914,0.15577732026576996,0.6489721536636353,0.0,0.652802586555481,1.9894174337387085,0.0,0.02917705848813057,0.08099886029958725,0.7258402705192566,0.6896857023239136
45,0.6666666865348816,0.7257524728775024,0.6666666865348816,0.7257524728775024,0.6062051057815552,0.15557336807250977,0.0,0.0,0.0,0.0,0.26859110593795776,0.19996269047260284,0.6862839460372925,0.0,0.6393039226531982,2.0483031272888184,0.0,0.028790835291147232,0.07738000154495239,1.1346354484558105,0.631232738494873
50,0.6868686676025391,0.7591972947120667,0.6868686676025391,0.7591972947120667,0.5460870265960693,0.14449909329414368,0.0,0.0,0.0,0.0,0.2552998661994934,0.1971503347158432,0.581495463848114,0.0,0.6499072313308716,2.01450777053833,0.0,0.03139202296733856,0.07840579003095627,0.8720625638961792,0.5676875710487366
55,0.7070707082748413,0.7775919437408447,0.7070707082748413,0.7775919437408447,0.4736335873603821,0.16500331461429596,0.0,0.0,0.0,0.0,0.2630477249622345,0.2107197344303131,0.5232800245285034,0.0,0.6352808475494385,2.087395668029785,0.0,0.033487867563962936,0.07476868480443954,1.107776403427124,0.4987637400627136
60,0.7121211886405945,0.8010033369064331,0.7121211886405945,0.8010033369064331,0.465957373380661,0.18357786536216736,0.0,0.0,0.0,0.0,0.25228482484817505,0.1965216100215912,0.5576322674751282,2.328503079240818e-08,0.6300787925720215,2.1399214267730713,0.0,0.03409416601061821,0.07144401967525482,1.151436448097229,0.4922240078449249
65,0.7020202279090881,0.8411371111869812,0.7020202279090881,0.8411371111869812,0.44408637285232544,0.17524465918540955,0.0,0.0,0.0,0.0,0.26109325885772705,0.20244266092777252,0.5865059494972229,2.21365257857542e-06,0.5974510908126831,2.3522415161132812,0.0,0.03170197829604149,0.06858478486537933,1.2033826112747192,0.4706057906150818
